Course	Room	Teacher	Time	Students
33	PK20	29	3	18 156 192 377 410 450 453 501 517 527 564 608 645 653 660 662 673 693 701 713 724 743 750 758 759 763 775 781 789 796 806 833 856 868 882 894 905 913 927 929 949 1002 1007 1009 1019 1031 1034 1037 1039 1041 1045 1055 1056 1059 1067 1114 1117 1166 1206 1210 1217 1234 1244 1247 1251 1254 1258 1264 1267 1272 1297 1298 1301 1318 1334 
34	PK20	30	4	18 245 417 433 476 508 517 528 559 590 612 624 628 637 642 649 650 666 668 682 726 755 756 759 769 792 801 802 819 822 835 843 845 874 877 886 889 893 899 905 924 925 937 943 961 966 977 978 982 986 988 1001 1005 1011 1028 1050 1060 1192 1208 1222 1224 1230 1231 1232 1235 1255 1278 1289 1292 1296 1342 1346 
35	PK278	31	1	18 89 101 122 128 136 170 172 215 315 320 397 446 451 460 461 464 471 476 484 546 549 561 562 582 584 612 719 728 747 781 843 845 877 890 892 899 1164 1225 1238 
36	PK338	19	3	19 39 44 75 83 86 89 120 125 144 179 186 205 215 239 243 244 270 291 313 315 316 346 
37	TH224	32	4	19 173 282 291 342 535 542 620 640 680 837 1078 1169 
38	PK338	33	1	19 25 45 176 184 203 208 222 275 327 372 396 428 487 522 566 568 594 598 629 679 689 690 777 904 1147 
39	CARP21	17	16	20 462 
40	PK20	34	5	20 126 182 375 377 473 482 492 509 519 592 605 618 646 670 697 705 707 715 733 761 771 785 821 832 836 843 857 867 874 876 896 898 912 918 948 958 978 980 995 1000 1015 1017 1020 1035 1057 1066 1158 1184 1186 1187 1193 1209 1212 1225 1239 1240 1245 1246 1247 1261 1264 1265 1271 1273 1280 1288 1293 1299 
41	PK243	35	8	20 38 302 351 535 598 732 739 772 812 849 852 1079 1150 1171 
42	TH110	36	16	21 24 30 47 84 107 123 129 203 207 211 221 326 347 351 355 463 788 
43	TH110	37	3	21 25 26 72 84 114 135 140 220 238 347 383 463 547 599 722 799 887 
44	PK278	37	14	21 49 116 203 247 336 505 521 523 526 538 626 629 658 751 765 795 803 842 887 920 972 1000 1046 1089 1190 1214 1267 
45	PK338	38	11	22 40 43 57 61 64 70 82 88 191 217 225 264 290 298 318 361 391 460 484 586 596 600 
46	PK338	39	5	24 30 49 66 116 129 203 207 211 221 238 251 275 326 347 351 457 475 505 521 526 538 788 
47	PK243	40	12	25 120 138 291 338 482 510 592 596 681 837 862 863 1084 1137 1141 
48	TH224	7	2	151 237 272 281 309 387 395 433 1024 1096 1099 1256 1269 
49	PK243	41	2	26 33 150 158 187 222 250 357 368 396 401 405 427 496 541 584 595 
50	TH224	42	15	26 108 118 121 158 161 247 261 297 309 328 344 
51	TH224	43	5	27 37 65 108 264 302 389 491 664 708 775 920 1083 
52	TAYF	44	17	27 63 84 241 265 334 
53	PK349	45	8	27 265 1160 
54	PK100	46	12	28 47 130 211 463 551 845 
55	PK100	46	13	28 47 130 211 463 551 845 
56	PK278	47	12	29 74 112 197 250 277 307 324 364 373 430 473 496 536 570 594 618 692 755 765 770 817 876 885 942 944 1102 1148 
57	PK25	48	5	31 53 61 290 295 308 541 654 752 858 1250 
58	PK336	49	10	32 204 270 294 324 504 812 1113 
59	TAYF	49	15	32 154 571 880 902 989 
60	PK234	50	17	33 97 158 250 438 
61	PK25	51	10	33 138 194 200 240 248 253 333 359 365 
62	PK336	41	12	33 188 368 406 421 438 655 
63	PK349	35	1	33 194 249 436 483 
64	TH110	52	13	34 71 166 176 185 258 340 363 382 388 413 474 522 811 859 874 1269 
65	TH224	53	6	34 92 174 266 382 399 537 600 782 946 962 1076 1223 
66	PK20	54	17	34 104 212 231 278 372 430 431 433 493 506 517 613 616 635 665 689 699 702 743 762 768 906 940 974 989 1008 1026 1036 1039 1053 1062 1076 1188 1215 1221 1242 1257 1275 1280 1284 
67	TH224	55	8	35 390 449 502 517 592 607 622 687 736 741 
68	TH224	56	12	35 110 142 146 153 185 273 282 449 560 
69	PK234	57	10	36 145 177 233 283 
70	DAL119	58	10	447 
71	PK180	27	6	36 139 578 784 953 964 967 1059 1206 1233 
72	CARP21	50	2	38 330 711 787 
73	PK278	59	8	39 91 222 317 343 462 510 593 604 641 663 677 686 700 703 717 777 805 821 832 863 885 890 900 1077 1084 1106 1147 1165 1302 
74	PK234	60	5	40 139 237 581 828 
75	TH110	61	7	41 225 390 420 649 657 659 677 750 844 850 922 983 997 1066 1226 
76	PK20	62	2	41 109 160 286 329 386 404 415 448 455 501 553 559 615 624 637 642 650 666 670 675 682 691 750 762 773 774 796 799 824 846 856 873 886 891 905 911 912 915 923 925 927 936 937 950 951 964 969 971 973 974 977 982 990 991 994 1001 1005 1009 1011 1012 1027 1028 1033 1037 1040 1045 1053 1056 1061 1062 1156 1164 1168 1193 1207 1211 1212 1214 1218 1224 1225 1231 1232 1245 1251 1254 1258 1261 1267 1275 1277 1281 1282 1296 1301 1351 
77	PK349	63	9	41 103 408 448 
78	PK338	64	15	41 267 285 346 402 511 545 580 627 685 725 752 774 837 954 981 1196 1218 1219 1252 1261 
79	TH110	21	5	42 56 64 117 122 172 232 268 279 325 423 456 572 582 600 628 755 756 886 
80	PK243	65	9	56 57 58 137 183 253 287 288 304 321 373 393 554 
81	PK180	66	7	45 206 326 357 384 388 409 664 811 1348 
82	CARP21	11	11	45 127 319 
83	PK180	67	8	46 71 306 474 722 816 818 842 
84	PK338	68	13	46 172 193 232 243 279 349 427 452 469 575 676 731 771 816 823 839 861 1064 1070 1097 1103 1216 
85	PK234	9	12	46 149 322 407 502 539 
86	PK234	69	16	46 199 301 322 
87	PK100	70	11	48 93 183 229 280 287 458 
88	PK243	71	15	48 87 145 157 168 254 383 602 720 771 999 1276 1319 
89	PK100	70	1	48 280 365 367 458 554 827 864 
90	PK336	30	13	49 82 103 189 192 263 269 345 
91	PK278	72	3	50 58 104 117 150 170 188 247 293 340 355 401 427 461 486 536 584 586 595 603 607 611 628 801 815 844 1082 1088 1108 1124 1155 1157 1176 1182 
92	PK25	73	4	51 69 92 284 475 599 709 1167 
93	DAL119	74	17	51 
94	PK278	75	15	51 370 446 478 583 639 700 742 744 919 928 947 963 970 1016 1048 1058 1072 1083 1091 1119 1201 1213 1237 1249 1268 1285 1309 1312 
95	PK100	60	16	51 216 286 369 395 704 839 1072 
96	PK243	76	3	52 68 106 122 137 147 155 201 214 248 249 288 296 304 305 310 358 
97	PK278	14	16	53 283 431 471 481 557 605 643 651 664 670 694 699 732 735 753 787 864 872 898 901 1116 1135 1199 1270 1289 1299 
98	PK338	77	4	53 98 197 252 290 312 324 489 499 505 529 539 553 602 616 657 667 677 697 829 838 842 853 901 
99	TH224	73	16	54 258 348 399 669 692 716 745 766 820 1004 1138 
100	TH224	78	3	54 80 92 165 370 445 478 502 609 622 740 809 962 1203 1352 
101	PK25	79	15	54 200 274 306 341 488 530 606 671 684 766 
102	EHLEC	79	1	54 
103	PK20	80	16	55 106 115 131 162 175 183 194 214 229 253 296 303 304 305 334 360 366 373 376 381 414 429 434 435 443 483 498 515 516 519 524 532 540 561 585 653 707 712 767 771 802 829 865 888 
104	PK338	81	17	55 115 154 167 175 240 296 310 350 358 375 376 434 439 515 516 532 540 840 903 
105	PK243	82	6	56 260 353 766 938 944 1013 1040 1045 1063 1190 1254 1269 1304 1326 
106	TH224	83	17	57 60 64 83 128 501 510 528 564 728 792 
107	PK100	84	15	57 79 107 577 714 821 896 
108	PK25	85	11	59 87 91 94 161 176 180 207 220 278 331 522 
109	CARP21	86	3	62 213 577 
110	TAYF	84	4	62 116 456 531 577 658 862 
111	TAYF	87	9	63 73 181 226 234 328 336 
112	PK20	55	15	64 71 95 110 125 127 132 142 148 153 187 258 263 266 269 276 278 319 382 397 410 431 448 466 467 468 493 529 560 563 574 596 638 664 681 689 694 698 726 805 841 882 921 1027 1052 1192 
113	PK243	88	13	65 206 214 323 344 357 371 520 670 690 753 871 1008 
114	PK100	36	6	66 116 457 475 505 526 550 
115	DAL119	89	5	223 
116	TAYF	75	7	67 696 1021 1068 1136 1151 1180 
117	PK278	62	6	68 147 183 194 198 230 248 249 305 321 392 394 398 435 439 443 530 547 610 678 742 804 826 827 829 836 840 849 903 1020 1118 1178 
118	PK20	90	9	70 78 135 154 167 242 256 406 414 469 533 581 614 621 631 643 667 707 716 727 731 741 784 804 808 849 880 920 923 935 936 946 993 995 1000 1014 1018 1037 1047 1077 1092 1171 1185 1194 1195 1256 1260 1264 1265 1266 1271 1287 1308 1316 1330 
119	PK180	47	1	74 515 659 695 711 773 895 1135 1327 
120	PK349	91	15	75 462 761 824 862 
121	PK180	92	9	76 237 390 401 415 578 651 738 787 1310 
122	PK336	93	1	76 94 109 205 296 305 438 799 
123	PK25	94	9	209 459 483 543 652 748 854 1133 1200 1202 
124	TH224	51	9	77 83 149 310 385 464 544 557 698 861 863 
125	PK349	95	7	77 105 178 235 
126	PK25	96	1	77 114 119 171 235 404 455 536 593 704 815 1051 
127	PK100	97	14	78 408 415 417 508 573 790 
128	PK180	98	12	78 154 214 248 366 371 392 483 524 597 
129	PK349	86	10	79 164 418 
130	PK25	79	2	80 181 339 458 599 620 797 825 848 1112 1146 
131	PK338	61	9	80 162 339 380 617 623 688 726 753 807 825 834 848 853 857 873 966 974 1061 1158 1238 1324 
132	PK25	59	13	80 102 126 348 374 379 531 640 680 1227 
133	PK349	32	2	81 217 234 259 266 
134	TAYF	99	6	82 381 422 546 587 589 597 
135	PK25	100	17	85 245 651 659 723 744 812 822 873 
136	PK25	101	16	85 119 135 146 213 273 319 467 502 548 632 
137	TH110	102	10	88 304 320 485 494 591 612 631 724 814 878 882 893 947 1025 1126 1286 1298 
138	PK180	59	2	89 186 219 313 315 346 441 531 593 858 
139	PK100	10	3	90 96 177 268 285 314 321 448 
140	PK100	97	4	90 96 195 276 482 501 
141	PK100	7	5	90 132 309 353 430 435 454 
142	PK349	49	16	92 145 876 976 
143	PK336	103	5	95 103 192 208 212 263 269 345 498 
144	PK243	104	1	97 144 243 411 606 663 674 721 778 830 879 886 1028 1036 
145	TH110	105	4	97 427 523 536 586 595 630 713 718 737 813 831 847 968 976 1074 1081 1108 1122 
146	PK338	106	16	97 104 182 298 362 382 413 496 518 543 556 678 718 801 813 861 897 1074 1108 1140 
147	PK349	107	4	100 202 491 800 
148	TH110	24	1	100 457 481 492 588 658 672 694 816 823 878 901 1075 1112 1187 1223 1243 
149	PK234	44	3	100 267 604 690 714 800 
150	PK20	108	14	101 171 288 298 318 368 377 386 401 410 423 447 451 461 494 511 516 532 555 561 564 567 586 602 625 660 662 673 685 719 724 728 738 743 758 763 826 833 837 856 868 882 894 915 1015 1186 1298 
151	EHLEC	60	2	102 
152	PK336	74	7	102 148 279 286 307 354 356 359 432 
153	PK180	109	14	102 123 221 332 333 454 470 557 577 
154	TH110	110	11	107 251 336 344 351 363 380 396 416 450 504 538 548 550 551 617 751 828 
155	PK278	111	5	111 119 180 286 289 337 370 399 432 470 485 576 607 608 621 630 640 681 690 695 754 800 814 817 818 824 830 899 956 1112 1154 1259 1306 
156	PK336	75	8	113 233 283 320 374 444 552 639 957 
157	PK243	35	16	197 200 245 252 302 310 436 513 563 598 698 873 891 1022 
158	PK234	112	11	121 609 972 1023 1210 1215 
159	PK336	47	14	124 199 395 530 539 553 697 1131 1152 
160	CARP21	85	4	125 205 316 487 
161	TAYF	113	14	125 215 270 291 316 592 896 
162	TAYF	114	8	126 257 281 386 486 575 
163	PK336	39	9	131 136 159 277 295 333 335 379 654 
164	PK234	115	13	133 373 424 545 647 979 
165	PK234	83	7	137 186 276 437 790 
166	PK25	28	7	139 292 387 514 656 704 736 957 970 1048 1237 
167	PK100	116	7	141 169 242 383 445 630 661 776 
168	PK234	60	4	402 569 700 720 
169	TAYF	117	5	150 179 412 656 853 1195 
170	PK180	118	3	151 395 444 537 623 639 704 830 957 
171	PK180	119	11	152 155 198 228 230 512 519 567 572 780 
172	PK180	11	16	157 180 308 411 454 744 846 1003 1170 1181 
173	PK100	82	8	157 274 329 378 419 721 1128 
174	PK278	48	7	159 167 197 466 539 605 727 753 764 773 794 808 921 928 930 944 951 959 1014 1017 1018 1029 1035 1040 1042 1079 1228 1250 1273 1282 1288 1295 1304 1313 1320 
175	CARP21	106	13	161 251 297 
176	DAL119	100	12	162 252 
177	PK349	86	13	164 444 709 903 931 
178	DAL119	88	14	167 300 
179	CARP21	120	5	169 439 525 
180	PK180	20	13	173 342 782 806 1069 1071 1142 1145 
181	CARP21	121	6	175 287 465 507 
182	CARP21	90	14	175 424 464 
183	PK20	98	7	179 268 368 391 392 393 402 456 476 480 500 511 580 608 614 619 627 634 651 668 683 685 693 705 724 742 747 754 795 804 806 826 835 836 840 843 849 868 877 894 903 909 943 980 1015 1041 1060 1063 1186 1187 1208 1239 1240 1248 1252 1257 1285 1293 1298 
184	TH110	87	6	181 189 383 384 432 449 518 620 631 643 674 708 723 745 791 799 939 
185	PK278	68	17	193 447 594 648 676 701 786 793 803 851 949 959 960 1051 1189 1191 1197 1206 1222 1241 1262 1266 1286 1287 1306 1313 1339 
186	PK278	8	2	193 261 282 468 486 634 764 851 859 897 910 928 952 958 980 986 987 1007 1021 1029 1035 1039 1041 1047 1135 1219 1240 1241 1249 1283 1288 1293 1297 
187	EHLEC	70	4	199 
188	CARP21	122	15	356 1160 
189	PK180	123	15	201 210 366 412 521 570 706 798 917 1195 
190	DAL119	124	16	201 
191	PK336	123	2	201 210 570 600 706 1175 1184 1317 1329 
192	TH224	125	13	208 377 555 723 808 902 921 929 955 1027 1217 1273 
193	PK234	126	6	210 706 798 853 1175 1279 
194	PK349	127	3	210 228 366 412 1333 
195	PK349	128	17	210 228 600 729 945 
196	EHLEC	74	9	212 
197	PK349	129	14	213 450 669 679 855 881 
198	CARP21	25	8	215 394 469 831 
199	DAL119	83	6	217 662 794 828 
200	TH224	45	7	327 400 453 636 719 743 916 939 961 1065 1161 1270 
201	PK243	102	11	219 289 307 320 337 374 432 440 452 454 466 531 591 
202	PK20	2	12	225 423 440 453 528 542 571 574 648 649 660 667 668 682 683 699 725 735 786 798 802 818 823 830 833 838 841 850 877 879 894 950 979 987 993 1016 1044 1051 1059 1065 1213 1218 1229 1233 1249 1266 1294 1345 
203	PK338	130	6	231 374 645 755 846 895 913 933 934 937 954 973 1016 1057 1183 1195 1196 1201 1253 1256 1276 1284 1296 
204	PK20	72	8	231 246 318 339 400 428 441 478 601 603 626 688 706 749 762 765 803 825 847 860 912 914 922 930 933 934 945 953 959 960 962 969 987 991 992 994 996 1012 1046 1055 1064 1188 1189 1191 1202 1207 1211 1216 1228 1236 1241 1242 1279 1281 1284 1287 1290 
205	PK25	62	12	232 419 424 580 614 721 811 864 1085 1108 1111 
206	TH110	89	2	233 267 412 416 442 472 534 549 562 590 696 735 739 786 812 823 831 875 898 902 1086 1109 
207	PK278	131	11	238 294 400 442 451 471 472 476 555 581 673 684 692 757 772 817 885 895 1006 1070 1098 1104 1105 1117 1129 1153 1163 1255 1320 1323 1336 1344 1349 
208	TAYF	18	2	240 938 999 1026 1300 1305 
209	CARP21	101	17	369 499 
210	PK180	120	17	242 444 580 583 654 730 819 993 
211	CARP21	132	9	243 692 1140 1177 
212	PK349	133	5	254 396 416 513 907 
213	TH110	74	12	260 495 613 633 657 810 919 968 973 985 1025 1054 1169 1183 1199 1237 1352 
214	TH224	134	14	267 393 412 471 579 621 696 714 739 816 1107 1172 
215	PK338	20	12	271 323 485 548 562 588 616 749 785 814 872 878 925 1175 1221 1244 1247 1252 1275 1278 1289 1299 
216	TAYF	25	11	308 589 883 979 
217	TAYF	135	12	378 422 656 756 781 1023 
218	TH224	83	10	285 321 352 408 417 482 508 573 769 839 1073 1125 
219	DAL119	11	1	289 452 499 
220	DAL119	122	3	301 360 1160 
221	PK243	96	5	317 602 629 653 661 672 773 774 802 963 1067 1228 1331 
222	TH110	132	14	323 420 542 601 620 819 860 902 908 910 1032 1033 1071 1161 1175 1177 1210 
223	PK100	130	17	337 542 678 880 887 
224	PK100	136	9	338 346 354 663 686 890 1084 1143 
225	PK336	119	6	340 375 391 480 498 619 806 908 1248 
226	PK336	137	3	375 426 480 481 512 567 572 865 908 
227	PK234	135	9	341 844 904 917 1321 
228	PK349	88	11	343 568 821 907 1158 
229	EHLEC	35	12	343 
230	PK336	115	15	349 369 407 424 600 615 778 859 
231	PK180	94	4	372 440 459 654 711 748 767 891 1115 1149 
232	PK25	53	3	372 387 403 420 583 625 744 783 879 1094 1119 1322 
233	DAL119	28	8	387 477 
234	PK25	138	14	390 413 549 606 869 932 1014 1019 1068 1201 1260 
235	EHLEC	49	13	399 
236	PK349	139	6	407 409 543 711 854 
237	TAYF	15	10	407 610 671 742 941 
238	EHLEC	140	3	407 
239	TAYF	141	13	421 527 544 687 892 1110 
240	PK243	88	7	425 436 503 535 563 598 732 772 807 852 861 888 1092 1118 1121 
241	PK180	71	5	441 506 604 641 663 717 783 863 1120 1315 1350 
242	PK349	142	12	450 953 1262 1303 
243	PK338	76	8	479 610 644 645 647 924 931 981 988 1024 1030 1043 1066 1185 1217 1219 1235 1246 1263 1272 1291 
244	TH110	141	15	479 520 642 658 754 760 779 838 871 916 949 1043 1090 1095 1100 1125 1159 1243 1340 
245	PK25	110	6	500 832 916 965 1032 1052 1137 1141 1270 1330 
246	TH224	19	11	510 565 679 702 745 784 804 851 922 1032 1100 1283 
247	DAL119	143	15	515 585 
248	CARP21	143	1	530 565 737 1200 
249	DAL119	140	11	543 
250	DAL119	90	7	547 666 
251	TAYF	104	3	601 716 735 767 847 1012 1286 
252	PK336	43	11	604 646 725 748 826 829 942 956 1207 1251 
253	EHLEC	132	5	615 
254	PK243	84	14	633 720 733 746 880 884 929 942 1034 1049 1197 1307 1335 1343 
255	PK336	130	4	647 956 981 1018 1030 1044 1198 1227 1268 
256	PK243	110	4	653 714 734 751 805 850 866 955 991 1061 1063 1065 1174 1188 1220 1257 1272 
257	DAL119	132	2	665 676 716 
258	CARP21	84	7	722 745 805 876 1013 
259	DAL119	144	9	729 1317 
260	CARP21	53	12	730 1139 1146 
261	DAL119	100	13	777 863 
262	TAYF	145	1	1020 1212 1234 1240 1245 1267 1288 1292 
263	PK234	146	8	935 975 1300 
