Course	Room	Teacher	Time	Students
95	CARP25	60	1	51 216 369 395 704 839 1072 
96	PK338	76	11	52 58 68 106 122 137 147 155 201 214 248 249 288 296 304 305 310 358 
97	CARP21	14	5	53 253 283 431 481 557 605 643 651 664 670 694 699 732 735 753 787 864 872 898 901 1116 1135 1199 1270 1289 1299 
98	CARP21	77	6	53 98 197 252 290 312 324 417 489 499 505 529 539 553 602 616 657 667 677 697 838 842 853 
99	EHIII	73	3	54 348 399 669 766 820 1004 1138 
100	EHIII	78	1	54 80 92 165 445 502 609 740 809 1203 1352 
101	DAL212A	79	2	54 200 274 306 341 488 530 671 684 766 
102	DAL212A	79	7	54 
103	PK338	80	4	55 106 115 131 162 175 183 194 214 229 253 296 303 304 305 334 360 366 373 376 381 414 429 434 435 443 483 515 516 519 524 532 540 561 585 653 707 712 767 771 802 829 865 888 
104	PK338	81	10	55 115 154 167 175 240 296 310 350 358 375 376 434 439 515 516 532 540 840 903 
105	DAL212A	82	1	56 260 353 766 1063 1190 1269 1326 
106	PK20	83	8	57 60 64 83 128 447 501 510 528 564 728 792 
107	TH102	84	3	79 107 577 714 896 
108	TAYF	85	6	59 87 91 94 161 176 207 220 278 331 522 
109	TH111	86	3	62 72 213 
110	TH102	84	4	62 116 531 577 658 862 
111	PK243	87	14	63 73 181 226 234 328 336 
112	TH110	55	3	71 95 110 125 127 132 142 148 153 187 258 263 266 269 276 278 319 382 397 410 431 448 466 467 468 493 529 560 563 574 638 664 681 689 694 698 726 805 841 882 921 1027 1052 1192 
113	TH224	88	17	65 193 206 214 323 344 357 371 520 670 690 753 871 1008 
114	DAL119	36	8	66 116 457 475 505 521 526 550 
115	PK25	89	13	66 223 
116	TAYG	75	12	67 696 1021 1068 1136 1151 1180 
117	PK338	62	6	68 147 183 194 198 230 248 249 305 321 392 394 398 435 439 443 530 547 610 678 742 804 826 827 829 836 840 849 903 1020 1118 1178 
118	PK338	90	3	78 135 154 167 242 256 406 414 469 533 581 614 621 631 643 667 707 716 727 731 741 784 804 808 849 880 920 923 935 936 946 993 995 1000 1014 1018 1037 1047 1077 1092 1171 1185 1194 1195 1256 1260 1264 1265 1266 1271 1287 1308 1316 1330 
119	CARP21	47	11	74 515 594 629 695 711 773 895 1135 1327 
120	DAL2	91	2	75 824 
121	EHIII	92	5	76 237 390 401 415 578 738 1310 
122	TAYG	93	9	76 94 109 114 296 305 438 799 
123	GOB	94	1	77 209 483 543 748 1133 1200 
124	TAYF	51	4	77 83 149 256 310 464 544 557 643 698 807 861 863 
125	BYC127	95	5	77 105 178 235 
126	TAYF	96	7	77 114 119 171 235 404 455 536 704 815 
127	PK25	97	7	78 408 415 417 508 573 790 
128	PK338	98	14	78 154 214 248 366 371 392 483 524 597 
129	TH102	86	5	79 164 362 418 
130	PK243	79	6	80 181 339 458 599 620 797 825 848 964 1146 
131	TAYD	61	2	80 162 339 380 623 688 726 753 825 848 853 857 873 966 974 1061 1158 1238 1324 
132	CARP21	59	9	80 102 219 348 374 379 452 531 640 680 1227 
133	TAYD	32	7	81 217 234 266 
134	PK278	99	7	82 381 422 546 587 589 597 
135	TAYF	100	11	85 245 256 503 651 659 723 744 822 873 
136	PK243	101	8	85 119 135 146 213 273 319 467 502 548 
137	TH110	102	14	88 304 320 485 494 591 612 631 724 814 878 882 893 947 1025 1126 1286 1298 
138	TAYF	59	12	89 186 219 222 313 315 346 441 531 593 858 
139	PK25	10	5	90 96 177 285 314 321 448 
140	PK25	97	6	90 96 195 276 482 501 508 769 
141	TAYF	7	17	90 132 309 353 430 435 454 754 
142	DAL119	49	12	92 145 435 876 976 
143	PK278	103	4	95 103 192 208 212 263 269 345 498 
144	TAYF	104	2	97 144 243 411 606 674 721 778 820 886 968 976 989 1008 1028 1036 
145	TH110	105	11	97 185 427 523 536 586 595 630 713 718 737 813 831 847 968 976 1074 1081 1108 1122 
146	TH110	106	10	97 104 106 182 298 362 382 413 443 496 518 543 556 678 718 801 813 861 897 1074 1108 1140 
147	BYC127	107	3	98 100 202 491 800 
148	PK20	24	6	100 457 481 492 588 658 672 694 768 816 823 834 878 901 1075 1112 1187 1223 1243 
149	BYC127	44	1	100 267 604 690 714 800 
150	PK278	108	2	288 368 377 401 410 447 451 461 511 564 567 586 602 625 660 662 673 685 719 724 728 738 743 758 763 826 833 837 856 868 882 894 915 1015 1186 1298 
151	CARP25	60	6	102 
152	CARP21	74	16	102 148 279 286 307 354 356 359 432 
153	CARP21	109	13	102 123 221 332 333 454 470 549 557 577 
154	DAL119	110	6	107 251 336 344 351 363 380 396 450 504 538 548 550 551 617 751 828 
155	TH110	111	6	111 119 180 286 289 337 370 399 432 470 485 576 607 608 621 630 640 681 690 695 754 800 814 817 818 824 830 899 956 1154 1259 1306 
156	CARP21	75	15	113 233 283 444 552 639 957 
157	TH224	35	12	115 197 200 245 252 302 310 429 436 513 563 598 698 873 891 1022 
158	TH251	112	1	121 1023 1215 
159	PK338	47	15	124 199 395 530 539 553 697 1131 1152 
160	DAL2	85	4	125 316 487 
161	TAYG	113	13	125 215 270 291 316 592 896 
162	PK20	114	9	126 257 281 386 486 575 603 
163	CARP21	39	17	131 136 159 277 295 333 335 379 654 
164	TAYB	115	2	133 373 424 647 
165	PK25	83	9	137 276 437 627 790 
166	CARP15	28	1	139 292 387 514 736 970 1048 1237 1285 
167	PK243	116	13	141 169 242 383 445 630 661 776 
168	CARP25	60	3	141 402 569 700 720 
169	PEMSTD	117	3	150 179 412 853 
170	CARP21	118	12	151 395 444 537 583 623 639 704 830 868 957 
171	PK243	119	9	152 155 198 228 230 512 519 567 572 780 
172	CARP21	11	14	157 180 308 411 454 744 846 1003 1170 1181 
173	DAL212A	82	4	157 274 306 329 378 419 721 1128 
174	CARP21	48	1	159 167 197 466 539 727 753 764 794 808 921 928 944 1014 1018 1029 1042 1079 1250 1273 1282 1288 1295 1304 1313 1320 
175	DAL119	106	16	161 251 297 
176	DAL300	100	1	162 252 
177	TH102	86	1	164 444 544 709 903 
178	DAL300	88	2	167 300 
179	DAL1	120	3	169 439 525 
180	TAYD	20	6	173 342 575 782 806 1069 1071 1142 1145 1173 
181	PK243	121	15	175 287 465 507 
182	PK243	90	17	175 424 464 
183	PK338	98	2	179 268 391 392 393 402 456 476 480 500 580 608 614 619 627 634 651 668 683 693 705 742 747 754 795 804 806 835 836 840 843 849 877 903 909 943 980 1041 1060 1063 1187 1208 1239 1240 1248 1252 1257 1285 1293 
184	TH110	87	12	181 189 383 384 394 432 449 518 620 631 643 674 708 723 745 791 799 939 1010 
185	PK338	68	7	193 447 594 648 676 701 786 793 803 851 949 959 960 1051 1189 1191 1197 1206 1222 1241 1262 1266 1286 1287 1306 1313 1339 
186	TAYG	8	2	193 261 282 468 486 559 675 764 796 851 859 897 928 952 977 986 990 1007 1021 1035 1039 1047 1135 1241 1258 1282 1283 1288 1297 1301 
187	TH251	70	7	199 
188	DAL119	122	17	200 356 1160 
189	PEMSTD	123	1	201 210 366 570 798 917 
190	PEMSTD	124	8	201 
191	PEMSTD	123	2	201 210 455 570 600 706 1175 1317 1329 
192	TAYG	125	6	208 377 555 723 808 921 929 955 983 1027 1217 1273 
193	PEMSTD	126	4	210 706 798 853 1175 1279 
194	PEMSTD	127	5	210 228 366 412 1333 
195	PEMSTD	128	6	210 228 600 729 945 
196	EHI	74	3	
197	PK25	129	10	213 450 669 679 855 881 
198	TH251	25	4	215 394 469 831 
199	PK25	83	12	217 662 794 828 
200	TAYG	45	5	218 453 636 719 743 794 916 939 961 1065 1161 
201	TH224	102	15	219 289 307 320 337 374 432 440 452 454 466 470 531 591 858 
202	TH224	2	2	225 440 453 528 542 571 574 648 649 667 682 699 735 786 798 802 818 823 830 838 841 850 879 950 979 987 993 1016 1044 1051 1059 1065 1213 1229 1233 1249 1266 1294 1345 
203	TAYF	130	1	374 895 954 1016 1183 1195 1196 1201 1253 1256 
204	TH110	72	1	231 246 318 339 400 428 441 478 601 603 626 688 706 749 765 803 825 847 860 914 922 930 933 934 945 953 959 960 962 987 992 996 1046 1064 1188 1189 1191 1202 1216 1228 1236 1241 1242 1279 1281 1284 1287 1290 
205	PK338	62	13	232 307 419 424 580 614 721 811 864 1085 1108 1111 
206	TH224	89	6	233 267 412 416 442 455 472 534 549 562 590 696 735 739 786 812 831 875 898 902 1086 1109 
207	PK338	131	5	238 294 400 442 451 471 472 476 555 581 673 684 692 757 772 817 885 895 1006 1070 1098 1104 1105 1117 1129 1153 1163 1255 1320 1323 1336 1344 1349 
208	TAYC	18	3	240 696 938 990 1300 1305 
209	CARP25	101	4	241 369 499 
210	DAL1	120	2	242 245 444 583 635 730 819 
211	TAYE	132	4	243 692 1140 1177 
212	SW8	133	1	396 416 513 
213	TH110	74	15	260 485 495 613 633 657 810 919 968 973 985 1025 1054 1169 1183 1199 1237 1352 
214	DAL2	134	1	393 412 579 621 696 739 816 1107 1172 
215	TAYD	20	3	271 323 485 548 562 588 749 785 814 872 878 925 1175 1244 1247 1252 1278 1289 1299 
216	TAYG	25	14	280 458 472 589 883 979 
217	TAYE	135	3	282 378 422 656 756 781 1023 
218	PK25	83	2	314 321 352 408 417 482 508 573 769 839 1073 1125 
219	CARP25	11	5	289 452 499 
220	TH251	122	5	301 360 1160 
221	TAYF	96	3	317 602 629 653 661 672 695 773 774 802 818 832 963 1067 1228 1331 
222	TAYE	132	1	323 420 542 620 902 908 1032 1071 1161 1175 1177 
223	BYC127	130	2	337 678 689 880 960 1177 
224	TAYG	136	10	338 346 663 686 890 1084 1143 
225	PK243	119	10	340 391 480 498 619 742 806 908 1248 
226	PK243	137	11	340 375 426 480 481 512 567 572 865 908 
227	DAL212A	135	6	341 844 904 917 1321 
228	DAL2	88	3	343 568 821 907 1158 
229	DAL2	35	8	343 
230	TAYF	115	15	349 369 407 424 545 600 615 778 859 
231	GOB	94	2	372 459 654 711 748 767 891 1115 1149 
232	TAYF	53	8	372 387 403 420 583 625 744 783 879 1094 1119 1322 
233	TAYE	28	5	387 477 
234	PK243	138	7	390 413 549 606 869 932 1014 1019 1049 1068 1201 1260 
235	EHI	49	5	399 
236	GOB	139	3	407 409 543 711 854 
237	DAL212A	15	5	407 610 671 717 742 884 941 
238	GOB	140	4	407 
239	TH111	141	2	421 509 527 544 687 892 1110 
240	TH224	88	10	425 436 503 535 563 598 651 732 772 807 852 888 1092 1118 1121 
241	TAYF	71	13	441 506 604 641 663 717 783 863 1120 1315 1350 
242	TAYC	142	2	450 953 1262 1303 
243	PK338	76	9	479 610 644 645 647 924 931 981 988 1024 1030 1043 1066 1185 1189 1217 1219 1235 1246 1263 1272 1290 1291 
244	TH111	141	1	479 658 754 760 779 841 871 1043 1090 1095 1100 1125 1159 1243 1340 
245	TAYF	110	9	493 500 832 916 939 965 1032 1052 1137 1141 1270 1330 
246	PK25	19	3	510 550 565 679 745 851 922 1032 1100 1283 
247	TAYD	143	9	515 585 
248	TAYD	143	8	530 565 737 971 1200 
249	GOB	140	5	543 
250	PK20	90	12	547 666 
251	TAYB	104	1	625 716 735 767 1286 
252	TAYG	43	8	604 646 725 748 826 829 942 956 1207 1251 
253	TAYB	132	7	615 
254	TH102	84	2	633 720 733 929 942 1034 1049 1197 1307 1335 1343 
255	TAYF	130	14	647 956 981 1018 1030 1044 1198 1227 1268 1346 
256	DAL119	110	7	653 714 734 751 850 866 955 991 1061 1063 1065 1174 1188 1220 1257 1272 
257	TH251	132	6	665 676 716 
258	DAL119	84	14	722 745 805 876 1013 
259	PEMSTD	144	7	729 1317 
260	TAYB	53	6	730 1139 
261	DAL2	100	6	777 863 
262	PK243	145	12	924 1020 1212 1234 1240 1245 1267 1288 1292 
263	PK278	146	8	935 975 1043 1300 
264	EHI	84	1	1030 1274 
