Course	Room	Teacher	Time	Students
38	PK25	23	2	20 92 110 144 234 344 351 379 393 500 505 525 542 557 563 565 571 595 616 628 647 649 658 675 679 689 694 706 716 719 737 747 752 770 785 792 801 811 831 832 838 854 857 883 915 916 951 982 998 1012 1017 1040 1067 1074 1087 1100 1109 
39	PK180	34	2	26 395 466 483 523 552 593 630 640 648 667 755 800 817 848 864 1102 
40	PK243	35	1	20 26 234 236 256 259 261 270 282 308 362 370 371 384 396 398 423 427 428 447 450 472 490 514 539 549 595 606 660 755 863 
41	TAYE	36	1	21 91 262 382 506 
42	THTL	37	1	22 66 119 292 461 522 529 532 538 638 715 739 
43	TH110	38	11	22 31 33 88 104 107 185 222 223 235 237 238 247 365 
44	TAYD	39	1	23 47 106 283 342 348 454 564 823 867 896 913 916 968 1044 1058 1064 1088 1109 
45	TH224	40	6	23 28 29 52 55 74 121 252 254 258 263 272 283 295 296 322 330 567 
46	TH110	41	4	24 100 176 206 239 310 316 343 387 399 411 447 456 474 477 479 496 521 564 570 657 685 687 708 717 728 792 861 1106 
47	TH110	42	9	24 68 100 110 206 310 411 447 454 474 477 496 508 518 534 570 657 754 949 
48	GIL210	43	2	25 27 72 272 586 
49	TH110	44	5	27 44 47 53 82 117 156 165 193 263 268 272 290 295 297 326 330 356 392 430 449 460 466 502 555 587 
50	PK336	45	6	27 236 325 444 
51	TAYF	28	10	28 39 155 244 245 336 364 373 435 463 530 607 615 
52	TAYF	28	11	28 51 58 114 178 225 243 273 309 336 
53	TAYF	46	13	29 73 89 117 139 298 362 430 508 590 
54	DAL204	47	6	30 38 110 132 157 212 239 240 361 
55	GOB	48	1	48 137 166 320 597 1105 
56	PK338	49	12	32 122 174 191 250 271 284 312 323 347 381 468 
57	TH110	50	15	33 64 128 247 328 365 532 538 579 584 607 639 808 
58	TAYD	51	15	41 135 139 583 729 
59	PK180	52	7	34 129 151 160 170 182 325 
60	PK180	53	5	34 98 160 170 182 196 250 281 329 344 
61	TH224	44	17	35 63 227 268 326 
62	PK25	54	16	35 70 77 175 183 229 277 342 470 1019 
63	PK25	55	14	35 45 77 90 141 185 229 420 458 492 760 
64	TH110	56	2	36 94 150 208 228 233 298 304 306 314 402 407 418 440 519 533 553 562 624 661 663 702 744 766 782 798 803 810 813 846 885 898 904 907 909 926 957 988 994 1014 1023 1033 1044 1045 1048 1052 1059 1079 1081 1083 1084 1088 1091 
65	TAYE	57	2	153 159 226 453 596 
66	PK25	58	13	37 65 111 216 219 231 378 408 489 510 646 828 
67	GOB	59	9	39 118 266 510 
68	CARP21	60	2	39 499 684 
69	GOB	61	7	40 156 294 415 577 
70	GOB	62	8	40 89 156 184 415 
71	GOB	62	12	40 184 
72	EHI	63	3	40 43 113 148 188 246 
73	TAYD	64	12	41 186 245 300 435 530 607 615 
74	PK338	65	11	41 63 84 85 120 136 168 174 190 228 254 266 302 347 596 
75	TAYD	39	5	42 377 441 604 613 628 630 631 662 677 765 768 775 826 936 985 1005 1082 
76	PK338	66	3	42 104 110 120 143 150 155 187 195 208 225 227 228 266 268 276 278 289 323 325 332 369 374 385 392 395 418 421 436 449 450 455 469 471 486 487 541 556 560 567 588 648 663 714 778 1002 
77	PK338	67	7	42 85 115 136 155 159 190 199 236 276 287 302 356 392 418 421 449 450 455 468 471 487 537 541 556 588 596 644 778 
78	TAYG	68	13	43 415 
79	TAYG	68	14	43 415 
80	PK25	69	4	45 57 185 198 199 217 235 281 346 353 356 420 433 462 485 491 585 653 674 715 804 806 893 917 938 946 
81	TAYD	70	8	45 279 366 471 537 674 779 789 1002 
82	PK243	71	12	46 
83	PK243	72	3	49 295 343 412 426 481 511 594 601 618 713 735 834 891 893 937 969 1006 1011 1028 1061 1097 
84	TH224	73	2	49 209 297 494 495 576 613 619 623 685 723 763 815 835 969 970 995 1030 1073 1112 
85	PK338	74	4	50 101 160 196 230 242 304 350 417 554 559 575 578 614 617 652 655 670 673 680 683 709 726 763 768 779 816 821 828 835 845 860 913 932 940 959 984 1000 1010 1027 1043 1080 1102 1103 
86	PK229	75	2	51 282 388 536 
87	TAYF	76	4	51 233 388 395 478 601 701 756 757 777 810 830 853 877 884 899 909 933 969 1041 1076 1077 1086 
88	TAYG	11	1	52 161 390 415 494 682 
89	PK338	77	8	53 155 195 199 289 332 363 457 469 527 555 591 625 633 818 836 839 925 
90	PK338	66	10	53 136 195 236 248 266 289 294 302 347 356 363 374 461 468 596 
91	DAL204	78	12	54 484 561 791 
92	DAL204	79	8	54 144 215 397 410 417 589 679 
93	PK25	80	3	54 59 80 106 118 265 275 307 324 354 406 517 581 582 583 627 672 712 723 743 781 782 786 796 829 835 873 942 1010 1030 1043 1055 
94	TH224	31	5	56 125 311 421 455 458 495 512 533 544 598 605 666 776 815 882 979 1006 1025 1037 1064 
95	DAL204	81	3	60 90 121 171 200 202 249 252 253 282 364 414 422 559 566 863 
96	PK338	82	2	61 73 82 98 112 135 166 291 308 337 348 349 464 504 527 555 572 574 577 591 592 599 603 604 612 625 626 629 631 634 641 645 653 654 655 656 660 662 665 671 676 686 688 691 693 697 707 724 730 741 750 772 776 781 791 793 794 796 814 818 829 836 837 839 847 852 858 862 878 886 902 923 934 954 966 985 1002 1078 
97	PK243	83	6	61 429 504 653 654 730 741 814 847 
98	TAYF	84	14	62 78 146 151 216 327 333 540 642 677 
99	TH110	85	17	62 137 206 316 403 447 465 489 513 518 521 638 
100	TH110	86	16	62 80 108 115 147 157 211 212 214 240 251 269 508 
101	TAYF	87	2	63 129 162 173 273 382 703 881 888 891 911 917 921 931 958 959 960 989 1025 1034 1043 1068 1094 1105 
102	TAYB	88	1	64 313 
103	CARP21	89	4	64 360 465 
104	TH224	18	11	64 375 406 416 432 573 703 869 1095 
105	PK25	90	8	65 162 206 255 342 462 489 516 618 668 735 756 765 950 992 
106	TAYG	91	6	65 127 255 286 402 
107	PK243	92	2	67 404 605 740 749 758 963 978 1036 1098 
108	CARP25	4	5	68 203 
109	CARP25	84	1	68 104 120 168 409 
110	DAL204	78	13	69 189 201 
111	PK243	79	11	69 826 
112	TAYG	93	7	70 166 319 353 372 
113	DAL204	94	1	71 90 171 366 433 443 500 516 542 544 559 561 569 571 580 604 633 642 649 650 654 664 672 675 678 684 716 740 746 749 777 795 841 851 852 855 897 902 906 931 935 947 984 1000 1008 1012 1062 1065 1073 1076 1082 1084 1093 1108 1112 
114	PK229	95	5	163 288 338 
115	PK229	71	3	71 163 180 241 270 
116	PK25	91	5	71 175 275 320 348 372 379 444 464 482 489 511 554 571 597 608 623 646 652 672 700 726 813 842 859 869 
117	DAL204	96	4	76 78 81 142 180 181 189 194 201 202 232 253 270 285 364 410 589 649 
118	PK25	79	7	78 152 180 256 288 371 393 404 423 433 445 514 536 549 553 593 606 790 
119	GOB	97	6	81 277 381 411 644 646 869 
120	TH110	89	12	82 175 354 438 498 545 554 628 646 680 689 720 752 805 
121	GOB	98	2	83 235 256 283 286 319 514 541 549 584 
122	PK243	99	4	86 207 210 250 260 287 299 385 429 547 633 644 
123	TAYG	100	3	89 124 177 237 298 384 494 531 
124	DAL204	41	10	91 108 214 218 251 454 
125	THTL	37	4	92 538 606 607 
126	TH110	60	13	92 99 195 221 318 435 614 638 684 686 736 808 895 1053 
127	PK25	71	6	93 111 152 177 204 371 425 433 472 483 593 595 666 679 704 746 807 844 865 1104 
128	TAYG	69	17	93 
129	TAYD	70	3	93 122 350 360 498 502 524 595 599 617 632 666 683 702 706 754 800 801 809 848 905 914 930 932 1049 
130	PK180	101	1	94 418 507 524 545 628 666 686 689 770 794 809 819 847 908 923 928 943 955 991 994 1022 1050 1090 1092 1096 
131	CARP15	102	2	95 901 919 929 937 947 948 987 1020 
132	PK229	95	4	96 163 306 338 551 
133	TAYF	6	12	97 158 162 203 291 349 380 409 567 574 
134	TAYG	100	8	102 108 188 531 
135	TAYF	93	15	104 143 238 300 317 363 408 413 467 480 
136	TH110	103	3	105 335 401 452 478 569 600 695 761 854 856 870 871 876 903 910 912 919 935 948 955 958 973 986 987 997 1060 1088 1090 1094 1100 
137	PK336	57	1	105 359 414 517 530 534 563 575 577 581 582 591 592 602 623 655 658 662 671 676 687 688 690 691 695 697 699 700 709 710 712 714 719 726 731 738 741 750 753 762 767 772 785 787 791 797 
139	CARP15	105	5	109 
140	CARP15	106	1	109 205 401 552 856 900 979 
141	DAL204	107	9	111 194 229 237 240 462 
142	PK25	75	9	112 146 164 172 198 205 218 257 288 362 397 404 417 448 499 863 
143	TAYG	1	10	116 127 243 287 
144	PK229	4	6	117 752 829 
145	PK180	108	4	119 152 167 187 305 333 391 398 427 431 438 445 486 566 662 
146	PK180	109	3	119 129 152 167 305 329 333 344 391 398 427 431 438 445 
147	CARP21	110	1	123 185 413 465 467 480 584 667 
148	TAYD	104	9	123 158 173 209 230 635 640 737 877 983 
149	TAYF	50	16	126 143 173 472 693 818 913 971 1051 1096 
150	TAYD	107	4	128 144 224 365 635 637 681 689 694 710 819 904 906 927 942 1011 1012 1016 1057 1059 1074 1078 1108 
151	GOB	48	3	130 420 441 641 701 740 756 804 1101 
152	GIL210	111	1	130 643 659 952 1014 
153	TH110	112	6	134 147 188 251 320 379 382 454 517 534 536 546 552 565 627 690 705 729 732 764 825 850 864 975 
154	CARP21	113	3	137 368 819 837 
155	TAYF	46	8	137 377 488 501 520 523 533 597 603 627 641 774 778 782 840 
156	PK336	114	7	138 262 426 1094 
157	PK243	115	5	140 153 179 207 260 274 287 340 385 443 
158	EHI	116	2	149 188 246 429 712 953 1039 
159	TAYD	14	13	150 248 252 257 285 401 553 
160	PK243	117	7	153 207 274 424 443 506 548 
161	TH110	68	10	161 304 358 370 396 546 577 594 655 690 692 716 734 788 806 869 1051 1060 
162	PK243	118	8	163 166 481 543 548 
163	PK336	114	5	334 337 426 492 565 705 778 825 1049 
164	TAYD	21	16	177 402 425 560 696 881 
165	TAYF	28	5	217 225 244 245 332 345 364 373 383 410 451 493 526 546 615 626 636 738 750 863 924 
166	DAL204	81	7	183 204 412 566 580 620 746 
167	EHII	46	1	184 
168	TAYG	55	15	184 441 
169	TAYF	27	6	191 503 572 575 577 611 616 623 663 665 743 811 835 845 859 868 908 963 976 1047 1063 
170	PK25	119	10	196 205 256 259 308 388 393 417 423 448 499 514 539 549 606 
171	TAYD	120	14	203 407 439 470 553 693 720 
172	TAYD	121	6	203 304 476 673 821 834 926 955 962 973 994 1033 1100 
173	DAL204	28	15	204 
174	PK338	30	13	208 372 376 629 656 770 
175	TH111	122	5	209 226 453 827 
176	CARP21	123	7	213 321 
177	PK243	72	9	215 481 543 548 756 
178	GOB	124	14	219 
179	EHII	4	2	220 
180	TAYG	107	11	220 328 397 
181	CARP21	102	5	223 269 480 
182	PK25	125	11	224 264 433 434 482 673 725 739 859 890 901 940 942 943 961 
183	THTL	37	2	225 290 292 318 400 442 725 1009 1101 
184	THTL	37	3	290 292 318 542 684 725 1009 
185	TAYD	126	7	230 340 742 804 824 884 899 932 939 1011 1062 1108 
186	EHI	127	5	230 943 
187	CARP21	28	9	
188	TAYF	128	3	244 317 373 448 451 493 530 546 657 738 750 769 774 775 784 880 883 909 924 945 989 1046 1077 
189	PK338	45	9	248 260 372 403 457 487 516 527 537 592 629 656 714 745 770 799 829 
190	PK336	129	8	334 475 749 
191	PK336	25	11	255 
192	CARP17	130	1	269 316 594 862 1025 
193	DAL204	78	11	270 523 622 720 743 
194	TAYD	131	2	275 327 389 805 946 964 981 990 1000 1001 1010 1022 1027 1032 1054 1066 1070 1072 1085 1093 1103 1106 
195	CARP15	104	6	293 
196	PK338	132	5	296 507 524 525 694 722 745 758 761 809 823 831 866 889 891 893 901 905 907 908 915 916 928 931 941 953 958 961 968 991 1016 1022 1035 1050 1052 1053 1058 1059 1063 1089 1108 
197	CARP25	28	6	301 439 
198	CARP25	111	4	303 386 771 839 
199	CARP25	13	2	303 383 386 550 659 
200	TAYF	28	17	317 442 480 499 584 598 639 805 1009 
201	TH224	40	3	322 405 501 533 547 573 624 651 681 821 843 845 849 872 879 941 949 1005 1029 1036 1045 1053 1054 1091 
202	PK336	114	3	326 337 349 367 621 704 705 763 790 812 822 892 899 900 904 918 920 921 922 933 976 999 1018 1027 1056 
203	PK336	133	9	329 367 822 
204	TH224	44	10	332 369 380 449 451 460 528 567 
205	CARP15	105	3	390 442 
206	CARP15	102	4	335 439 
207	CARP21	102	6	368 410 419 
208	TAYG	1	5	371 576 602 759 769 984 
209	EHI	134	4	381 557 813 1039 
210	TAYD	135	17	401 537 551 574 674 680 
211	TAYB	107	3	413 
212	CARP21	136	8	414 637 
213	EHI	134	6	431 712 762 
214	PK336	129	12	
215	PK336	94	2	478 507 520 524 598 621 713 722 727 734 735 742 748 757 761 777 783 784 786 788 789 804 807 809 816 821 823 824 830 833 841 851 853 855 856 866 867 868 870 871 872 873 874 875 876 877 
216	PK243	79	10	481 483 543 678 
217	TAYB	31	4	484 
218	TAYG	2	12	494 682 692 
219	PK336	18	10	509 624 758 
220	GOB	59	10	510 772 974 
221	GOB	137	11	510 664 842 
222	PK180	101	6	548 727 748 965 1013 1038 1068 1069 
223	CARP15	138	7	568 
224	PK336	133	4	573 616 783 812 848 873 947 1002 1003 1020 1021 1072 1099 
225	TAYG	27	16	602 875 
226	GOB	137	13	608 990 
227	TH111	107	6	626 636 651 
228	TAYB	139	2	636 
229	EHI	140	1	789 793 938 940 953 954 
230	PK25	141	15	814 833 925 977 1003 1013 1029 1045 1068 1070 1081 
231	DAL204	128	14	874 882 971 
