Course	Room	Teacher	Time	Students
23	PK243	20	4	13 45 60 118 171 184 296 383 448 456 516 
24	CARP25	21	3	14 96 109 152 212 214 228 310 330 508 
25	TH110	22	16	15 24 60 174 226 336 480 677 725 948 
26	PK338	2	4	15 131 137 159 208 212 257 287 289 321 408 458 489 551 566 593 596 597 636 641 644 647 673 689 707 715 766 772 776 781 826 840 874 916 961 982 1001 1032 1098 
27	PK25	23	5	16 59 78 129 137 145 196 230 255 263 273 299 490 513 559 802 
28	PK25	24	4	16 43 58 66 121 163 251 255 288 319 366 412 419 450 480 543 595 612 726 830 971 1008 
29	PK180	25	2	16 53 255 257 273 316 435 450 463 510 511 530 545 546 562 582 598 601 613 619 622 632 633 642 656 741 748 751 760 793 834 1024 
30	TAYF	26	3	16 244 325 369 421 427 498 501 520 543 552 562 570 576 580 587 588 607 631 680 688 693 700 712 747 752 769 770 788 792 837 852 858 866 876 880 882 
31	EHI	27	2	17 94 156 378 407 418 437 776 
32	TAYE	28	1	17 62 
33	CARP21	29	13	17 62 64 67 141 152 208 245 248 251 261 284 287 323 329 517 670 
34	TAYF	30	8	18 37 74 92 143 150 155 192 203 277 305 324 424 484 502 
35	TAYC	31	5	18 64 130 134 141 158 217 218 400 714 
36	PK338	32	6	18 36 47 54 79 85 92 124 136 189 191 220 286 304 305 363 367 369 376 386 456 464 478 487 516 520 553 598 714 853 
37	DAL204	33	5	19 39 97 256 281 315 344 347 423 440 575 602 
38	TH251	34	1	636 895 1086 
39	GIL210	35	1	20 325 394 471 540 589 670 762 774 
40	DAL204	36	2	21 33 73 98 100 126 153 169 170 190 239 337 338 347 373 375 381 387 388 404 426 432 436 449 479 536 548 581 602 630 669 675 704 790 860 
41	PK25	37	3	21 39 53 194 239 285 316 322 338 358 368 379 380 391 394 404 450 461 466 495 558 613 708 842 860 1008 
42	PK25	38	7	21 104 219 239 246 292 379 388 394 466 469 513 860 
43	TAYSEM	39	8	22 289 319 333 
44	CARP21	40	15	22 28 110 142 147 156 187 204 265 306 321 332 451 564 846 
45	TH110	34	6	23 26 161 203 350 423 438 475 497 533 561 647 787 860 915 983 1024 
46	CARP21	41	16	23 25 143 150 173 200 210 353 409 517 532 670 749 801 
47	CARP21	7	9	23 25 34 49 64 81 82 108 112 140 141 173 179 210 245 261 264 272 282 284 329 331 
48	DAL204	42	6	24 153 176 256 370 381 469 538 551 803 
49	TH104	43	12	24 146 232 781 826 832 1007 
50	TH104	44	14	24 88 100 533 566 826 
51	ARNST	45	3	27 78 114 183 272 278 442 
52	TAYC	46	11	27 85 220 295 312 464 591 
53	PK25	38	8	28 59 72 127 128 193 223 230 263 299 322 499 
54	PK243	47	2	28 218 230 252 343 358 401 402 415 466 478 496 499 682 712 734 808 832 1008 1080 
55	ARNST	45	2	29 86 157 220 249 297 403 1088 
56	ARNST	45	4	86 157 220 249 297 403 1030 
57	PK243	48	8	29 42 301 
58	PK25	49	9	30 72 104 121 174 246 288 349 
59	TH110	50	8	32 99 152 336 445 457 468 549 550 565 617 687 741 834 889 928 
60	CARP25	51	1	32 79 96 109 214 310 330 371 437 447 845 
61	TH110	52	9	33 74 120 178 387 409 460 467 505 537 601 739 795 1041 
62	GIL210	35	8	34 272 323 
63	TH104	53	1	34 266 316 490 496 506 587 618 629 632 659 666 688 691 739 742 798 840 846 858 874 923 926 932 946 960 967 996 1006 1010 1039 
64	PK180	54	7	35 69 86 124 131 144 168 172 190 234 317 556 
65	PK338	55	5	35 36 45 46 79 85 127 136 144 181 189 191 203 216 304 305 331 335 367 369 381 386 398 430 456 516 533 553 557 574 640 
66	TAYC	56	6	37 217 366 437 493 818 995 
67	TH104	17	17	37 242 989 1013 
68	EHI	57	3	38 87 204 241 374 430 505 637 905 
69	TH110	58	10	40 107 293 352 383 507 523 550 577 667 962 1042 
70	CARP21	59	8	41 50 209 258 387 464 474 477 488 491 519 522 576 579 591 632 672 691 723 758 828 845 863 
71	CARP21	60	14	41 50 66 91 94 97 106 107 165 176 198 205 243 267 287 350 357 
72	TAYF	61	13	41 68 135 254 262 304 497 515 571 694 744 
73	PK25	15	12	42 174 449 
74	PK25	62	6	43 292 388 435 449 471 472 548 552 559 565 673 682 726 926 
75	TH110	63	1	43 57 95 113 119 138 139 145 277 293 302 335 361 385 431 457 462 472 489 492 493 504 515 522 526 581 584 585 599 603 608 609 630 646 652 656 657 660 663 667 671 673 674 675 690 701 703 717 727 752 761 771 775 778 801 807 816 825 828 829 831 839 850 855 869 873 882 885 900 903 924 949 961 980 990 991 1036 1040 1042 1047 1051 1097 1098 
76	EHII	4	1	44 174 183 265 466 485 487 555 1001 1014 
77	TH110	64	11	44 73 76 136 201 221 225 227 247 268 271 847 
78	TH110	65	12	46 51 122 133 166 175 219 329 378 397 413 1006 
79	PK338	66	8	46 54 102 125 162 235 291 308 335 367 392 398 410 487 498 500 557 677 749 753 853 
80	PK338	67	7	46 54 102 125 127 136 159 188 191 195 196 200 207 215 216 218 220 235 286 291 308 312 318 334 
81	PK338	68	10	47 60 125 195 207 294 484 557 
82	CARP21	69	1	47 73 105 156 211 235 259 260 271 280 342 348 352 375 378 413 476 631 707 724 729 753 786 827 1027 1028 1058 
83	TH104	70	5	48 549 697 810 850 873 886 892 903 920 924 938 941 972 989 1035 1040 1048 1057 1065 1073 
84	TAYB	71	4	49 80 1082 
85	CARP21	72	11	49 50 77 112 179 240 245 261 267 272 300 331 420 459 486 517 749 764 
86	TAYF	73	15	49 70 81 97 106 112 198 364 419 481 760 
87	TH224	22	5	51 103 
88	TAYF	18	4	52 266 270 283 302 365 417 438 446 483 524 527 567 619 627 658 659 676 740 755 782 784 786 856 867 876 956 960 970 992 998 1013 1066 
89	TAYSEM	74	2	52 224 695 706 801 882 1021 1045 
90	TAYF	75	12	52 129 154 173 238 264 283 285 417 438 509 804 
91	CARP25	21	6	826 943 
92	GOB	76	2	88 291 307 398 1023 
93	TH110	64	13	55 193 221 247 271 320 494 496 506 665 777 847 
94	DAL204	52	8	55 61 433 501 
95	PK338	77	9	58 203 206 480 577 710 745 809 883 1003 1033 1056 
96	PK25	23	10	59 126 164 194 250 263 299 
97	GOB	78	4	63 75 87 875 1014 
98	TAYC	79	3	63 122 463 539 574 663 678 692 711 738 744 819 831 843 893 942 973 1023 1079 
99	TAYSEM	80	1	65 71 80 178 197 333 363 376 396 479 512 519 520 743 849 
100	PK338	81	11	65 188 196 200 235 
101	TAYB	82	1	66 151 205 228 383 533 765 947 962 
102	TAYF	83	2	68 445 452 453 492 523 544 553 561 572 579 583 588 612 634 637 638 645 650 651 659 661 673 676 680 684 689 690 692 705 711 717 719 724 733 744 752 
103	TAYF	84	6	68 115 159 179 274 303 314 429 482 540 541 592 620 653 677 690 710 764 775 791 797 817 
104	TAYB	82	2	145 399 522 654 664 702 839 909 918 940 1009 1076 
105	EHI	27	1	69 279 438 781 1059 1077 
106	TH104	85	2	72 231 244 292 318 367 368 391 400 444 476 494 534 593 603 626 698 788 795 836 838 857 862 876 891 897 898 901 907 924 929 976 1014 1022 1026 1031 1036 1043 1051 1052 1060 
107	PK338	86	2	74 155 189 294 416 424 429 439 518 528 529 542 585 594 600 604 605 611 623 624 625 629 640 657 662 677 693 710 732 738 749 756 770 773 780 789 817 822 837 863 911 919 1003 1030 1046 1055 1069 1073 
108	GOB	78	5	75 87 307 
109	TH224	87	1	76 132 202 328 
110	ARNST	45	1	78 101 196 285 292 321 349 402 795 
111	DAL204	88	7	79 185 337 597 599 684 801 829 
112	GOB	89	1	103 291 307 392 
113	GOB	90	3	81 307 340 398 1017 1063 
114	TH251	91	3	83 84 134 290 
115	TH110	13	4	83 84 129 161 182 188 209 234 290 350 399 426 441 449 453 572 609 684 720 937 968 
116	TH104	92	3	85 258 563 568 679 701 782 828 833 900 908 917 943 966 968 1040 1059 1061 1075 1087 1088 1091 
117	TH104	70	13	87 199 370 468 606 689 791 
118	TH102	93	1	88 209 262 405 627 886 893 
119	GIL210	8	5	89 99 167 475 
120	TAYF	94	9	89 181 316 320 421 423 472 478 501 532 542 615 619 736 737 
121	EHI	95	8	89 180 309 
122	CARP21	96	17	90 142 237 284 339 362 436 443 505 525 564 660 1098 
123	TAYC	97	7	91 106 165 275 295 464 481 
124	CARP21	98	6	93 116 185 187 260 269 378 407 411 443 453 466 470 568 628 641 643 679 761 778 807 810 840 923 929 984 1036 
125	TAYC	11	13	98 184 241 303 
126	TAYC	99	8	101 366 379 420 485 548 635 818 
127	TAYSEM	100	9	345 
128	CARP21	101	5	105 275 355 375 399 436 451 453 454 470 473 476 477 507 522 547 567 597 615 629 636 641 648 649 716 731 737 763 785 846 
129	CARP25	102	4	107 250 534 610 745 834 
130	GIL210	103	3	108 140 173 261 264 409 
131	TH104	53	7	108 421 532 577 657 658 714 821 832 881 904 920 975 1016 1018 1050 1053 
132	EHI	104	4	113 309 497 617 638 652 757 
133	EHII	105	6	113 319 399 575 799 1071 
134	TAYF	30	7	115 135 179 213 230 248 274 348 410 479 484 571 600 667 719 747 811 853 1073 
135	TH104	75	11	115 275 361 401 480 636 664 695 706 
136	TAYC	99	2	118 540 549 718 754 765 787 805 835 877 889 892 906 925 930 931 937 939 963 974 998 1041 
137	CARP15	106	2	119 276 389 459 521 
139	CARP17	108	2	123 186 
140	TH110	109	17	126 140 255 363 401 412 520 583 598 837 
141	TH104	110	10	131 180 199 461 475 503 517 590 714 793 
142	GIL210	111	2	133 149 215 268 774 829 
143	GIL210	35	9	135 422 514 
144	PK180	112	3	138 254 343 346 356 377 390 393 395 402 415 416 441 503 542 624 808 
145	EHII	98	2	142 161 265 351 473 525 639 823 843 943 985 
146	GIL210	26	7	143 150 277 324 
147	PK180	113	4	144 254 343 346 356 368 377 380 390 393 395 402 415 495 503 542 556 808 
148	TH104	114	15	146 153 160 370 468 610 
149	EHI	96	12	147 
150	CARP21	72	4	148 228 269 314 348 361 392 398 429 493 532 552 573 580 586 603 725 729 747 769 788 793 831 833 853 877 878 1045 1090 
151	TH224	97	8	
152	TH224	50	2	166 219 238 1006 
153	PK25	37	1	168 257 354 428 463 510 511 530 562 582 590 598 602 611 616 619 620 622 624 633 644 658 676 678 680 704 712 731 741 748 751 756 770 793 803 817 819 820 830 862 865 867 891 905 944 956 994 1011 1022 1029 1038 1069 1085 
154	TAYSEM	115	3	168 363 452 512 733 861 
155	PK338	116	3	169 354 360 428 642 664 699 730 758 767 815 830 844 862 864 875 879 884 894 895 910 922 929 932 935 945 946 950 967 971 974 977 979 983 987 1005 1009 1015 1018 1024 1028 1029 1034 1037 1039 1062 1076 1095 
156	TAYF	117	11	175 243 474 610 672 723 736 745 828 841 845 1022 
157	TAYF	94	5	177 308 314 360 424 442 445 446 539 544 594 616 701 703 736 747 851 871 881 885 888 894 902 933 934 949 966 971 985 1020 
158	EHI	118	9	180 515 639 
159	EHII	119	5	185 204 233 259 265 319 
160	GOB	120	7	189 335 813 877 906 
161	GOB	121	8	189 307 340 
162	GIL210	122	6	200 308 613 767 1001 
163	TH110	63	5	201 212 227 249 371 391 396 403 427 467 494 496 506 601 656 711 739 777 795 799 1086 
164	TAYC	58	15	205 626 
165	EHI	95	5	210 589 620 755 805 887 958 1079 
166	CARP25	97	9	212 508 
167	DAL204	36	1	222 226 273 345 358 418 444 458 544 551 566 572 606 647 650 662 687 721 772 773 776 779 782 794 806 812 868 880 881 883 916 925 935 938 958 982 985 986 995 1037 1071 1094 
168	PK243	123	7	229 297 669 726 803 
169	PK243	124	9	229 297 842 
170	CARP15	125	1	233 303 324 560 575 945 1000 1055 
171	EHII	126	4	233 374 375 411 418 454 477 846 
172	TH104	127	16	236 289 332 465 535 
173	GOB	120	6	247 596 626 674 990 1079 
174	TAYC	128	12	249 359 565 627 640 717 
175	TAYC	129	9	249 253 347 373 437 717 769 
176	GOB	130	9	251 
177	DAL204	62	9	252 634 687 
178	TH224	87	3	370 412 1066 
179	EHI	131	7	259 351 413 473 537 692 
180	TH224	132	4	260 327 716 887 
181	TAYF	115	10	266 302 450 488 527 544 564 639 644 678 742 771 799 807 843 1019 
182	TAYC	99	1	269 272 507 527 567 684 799 822 842 904 910 993 1056 1067 1074 
183	TAYSEM	74	4	432 632 706 791 811 841 
184	TH251	91	2	288 609 870 922 941 1035 1065 
185	TH110	65	15	293 422 518 657 661 683 691 755 765 859 1067 
186	TH104	133	6	294 382 569 585 606 634 672 683 713 720 813 851 855 912 928 934 957 1032 1077 
187	TAYC	134	14	295 344 591 824 
188	CARP25	135	2	295 321 442 655 902 917 1013 1019 1084 
189	GOB	136	10	307 
190	EHI	104	11	309 
191	CARP25	134	5	310 447 587 993 
192	TH104	137	8	326 358 362 365 369 397 413 470 526 571 761 770 786 804 859 979 
193	PK180	138	1	336 389 502 516 548 563 612 682 864 890 902 921 931 934 940 953 968 975 977 988 1009 1076 
194	TH110	58	7	336 523 568 661 679 735 759 835 848 854 874 896 942 946 976 987 1010 
195	TH104	139	9	346 365 392 393 406 484 513 531 554 573 595 605 653 718 766 1008 
196	TAYF	140	1	539 543 568 607 664 679 696 697 699 702 718 720 730 735 740 758 759 767 787 789 792 805 810 815 844 848 851 852 859 863 871 875 876 877 878 879 884 
197	CARP21	60	3	372 419 444 474 491 511 519 530 545 591 622 667 672 719 721 723 724 766 811 824 891 909 920 921 940 953 988 993 1021 1051 1058 1070 1094 
198	EHI	96	10	374 485 671 
199	GIL210	111	4	384 422 514 588 615 737 
200	DAL204	88	10	404 536 572 
201	TAYB	141	3	725 778 780 899 1082 
202	TAYSEM	100	10	417 
203	PK180	142	5	432 528 709 773 806 814 872 914 947 950 997 1052 1064 1092 1094 
204	PK243	143	6	439 594 666 686 789 1055 
205	CARP21	144	7	471 620 631 640 648 705 712 740 761 792 804 880 892 900 901 932 962 996 1012 1044 1068 1074 
206	PK338	77	12	483 802 
207	PK338	122	13	483 594 
208	EHI	145	6	617 637 638 639 652 
209	TH224	22	7	541 687 
210	PK243	140	3	546 605 623 710 732 823 911 919 948 978 1003 
211	TH224	93	6	549 566 938 
212	TAYSEM	96	11	550 
213	PK180	146	6	664 697 835 844 854 893 922 936 967 971 1015 1059 
214	GIL210	61	10	589 605 842 
215	PK243	147	10	654 669 
216	DAL204	60	11	660 
217	CARP17	148	1	1019 1057 
218	GIL210	35	11	729 755 
219	EHI	149	13	757 
220	TAYSEM	100	7	809 859 863 914 933 981 1089 
221	GOB	150	11	907 
222	EHII	151	3	995 1012 1044 1060 1068 1074 1084 
