Course	Room	Teacher	Time	Students
201	PK180	129	3	250 275 364 391 434 466 474 475 495 507 508 594 717 
202	GOB	130	6	260 367 403 406 439 552 654 700 
203	CARP21	107	2	262 368 394 
204	EHLEC	131	12	266 333 606 704 971 1125 
205	PK25	39	14	273 298 341 463 467 522 529 566 578 640 657 724 744 790 829 869 896 921 974 985 991 1005 
206	CARP25	132	10	274 689 699 720 
207	PK180	133	5	280 335 342 344 393 406 408 414 431 465 491 519 647 684 740 848 
208	EHLEC	110	3	284 564 621 654 660 888 920 949 
209	PK338	134	1	285 469 517 527 563 565 573 592 617 618 619 620 621 622 623 624 625 626 627 628 629 630 631 632 633 634 635 636 637 638 639 640 641 682 714 724 729 733 743 772 774 787 790 793 798 800 802 806 807 811 813 816 818 820 823 831 833 837 838 841 847 859 860 862 863 868 869 871 872 875 878 879 880 881 882 883 884 885 886 887 888 889 890 891 892 893 894 895 896 897 898 899 900 901 902 903 904 905 906 907 908 909 910 911 912 913 914 915 916 917 918 919 920 921 922 923 924 925 926 927 
210	PK338	41	7	285 351 388 491 501 528 549 593 597 618 628 642 673 681 687 772 774 796 814 815 816 820 824 838 843 850 851 866 870 871 873 883 886 901 920 925 929 931 945 950 953 959 971 975 978 1002 1007 1018 1034 1036 1043 1049 1050 1052 1065 1076 1082 1089 1096 1098 1099 1109 1113 1122 
211	TH224	97	10	303 450 641 787 878 881 977 1009 1032 1054 
212	CARP21	73	4	313 564 
213	CARP21	36	3	323 673 765 
214	EHI	132	2	325 489 
215	PK336	93	10	327 386 752 1042 
216	TAYG	45	10	328 
217	TAYG	21	13	340 519 
218	TAYF	118	12	345 353 380 448 472 523 636 782 
219	TAYG	110	11	347 
220	PK25	135	17	349 423 463 617 645 700 715 726 767 813 826 832 845 853 973 981 1024 1077 1090 1110 
221	TH110	136	3	349 381 438 447 490 517 519 521 603 630 639 658 670 718 733 781 798 854 879 885 896 900 948 966 989 990 999 1001 1040 1045 1052 1058 1115 
222	PK336	137	5	369 562 600 665 973 
223	TH104	138	8	374 804 938 1109 
224	TAYG	6	3	386 795 
225	TAYF	139	13	386 547 559 568 655 730 781 
226	TAYG	139	5	413 541 
227	TH224	140	1	413 441 451 484 548 567 572 651 745 812 843 931 1046 1091 1099 1103 
228	TH224	30	9	415 615 678 679 698 769 808 996 1004 1022 1024 1070 
229	TAYF	113	1	417 579 601 749 771 1045 1124 
230	TH224	120	5	428 598 638 693 721 727 758 825 846 862 884 932 937 1053 1062 1068 
231	TAYF	65	15	435 446 448 470 794 852 
232	EHI	49	5	435 
233	PK243	132	11	440 520 702 753 764 770 777 808 834 849 1076 1123 
234	CARP25	33	1	443 516 523 589 
235	CARP21	141	6	451 491 1016 
236	TAYG	142	1	465 476 834 
237	TH104	132	13	465 476 727 834 
238	TH224	143	11	466 850 851 1033 1055 1083 1095 1101 1117 
239	TAYF	137	4	478 785 806 
240	CARP25	139	17	480 606 792 962 
241	TAYG	144	12	491 
242	TAYG	118	4	507 566 
243	TAYG	61	14	525 
244	TH224	145	7	527 629 638 928 952 960 968 986 1012 1033 1047 1061 1080 1091 
245	TAYF	146	3	576 577 758 829 
246	TAYF	71	6	536 573 821 
247	TAYG	31	2	792 954 
248	TAYG	117	7	566 782 
249	TAYF	24	8	568 974 
251	EHI	49	6	761 
252	CARP25	11	3	771 808 870 
253	CARP21	33	16	774 1004 
254	EHI	55	8	821 
255	CARP21	147	7	1077 1118 
