Course	Room	Teacher	Time	Students
186	EHLEC	48	17	172 380 505 
187	BYC106	122	3	173 497 500 566 606 612 768 788 809 870 894 899 930 931 937 958 996 1015 1037 1045 1058 1060 1077 1082 1096 1098 1124 
188	GOB	123	3	182 236 530 586 706 713 793 846 
189	PK349	16	4	174 815 1038 
190	PK349	49	6	174 479 815 
191	CARP21	124	8	218 414 486 488 583 644 709 
192	PK349	108	7	177 393 495 
193	PK25	45	7	182 230 314 375 423 555 570 578 664 665 679 691 702 794 826 844 849 939 978 1121 
194	CARP21	79	17	182 340 360 475 530 
195	GOB	79	14	184 455 
196	PK243	99	5	185 214 309 417 504 660 
197	TAYG	51	10	402 429 548 
198	PK338	57	10	186 328 335 346 444 543 590 
199	PK338	125	13	186 328 335 346 444 543 
200	CARP21	126	15	187 329 395 450 573 708 
201	TAYF	114	4	190 556 572 627 1070 
202	TAYE	127	4	195 404 491 663 679 771 794 796 807 808 868 900 916 945 970 975 977 985 1007 1020 1067 1083 1085 1105 1118 1119 1121 
203	TAYG	3	11	196 275 494 834 
204	CARP21	112	11	197 552 680 704 825 869 897 930 
205	TH110	119	1	204 220 239 310 362 559 568 576 635 667 720 725 802 848 862 868 869 902 904 924 928 940 954 955 973 980 990 994 1042 1073 1084 1102 1122 
206	PK229	128	4	204 234 318 
207	GOB	102	9	373 612 801 1097 
208	BYC106	123	2	209 520 529 681 703 715 728 766 767 789 823 867 872 883 884 886 903 905 908 938 948 950 951 957 981 983 989 994 999 1016 1021 1026 1028 1033 1035 1043 1057 1061 1064 1071 
209	TH110	129	16	210 251 353 437 450 467 506 516 518 586 702 713 724 730 754 803 859 
210	TAYE	30	7	221 283 381 384 394 427 575 671 688 724 768 828 850 1046 
211	GOB	110	12	223 661 865 
212	CARP25	81	2	223 380 421 597 598 833 865 916 928 940 
213	TAYB	70	14	227 282 551 
214	EHLEC	62	4	232 273 434 566 604 649 678 873 947 974 1098 
215	PK180	60	5	277 366 373 379 429 438 458 465 486 498 569 1022 
216	TAYB	69	7	250 297 319 325 347 361 370 468 541 551 
217	GOB	130	11	551 850 975 
218	PK338	131	15	257 
219	RCCON	44	3	264 343 384 420 457 536 1002 
220	PK180	132	9	268 488 
221	BYC106	123	5	268 507 547 589 605 608 611 663 729 749 752 774 921 925 965 997 1056 1065 1116 
222	PK180	133	1	420 507 554 558 626 681 688 698 750 759 870 875 882 911 914 917 926 965 969 981 982 983 985 995 1005 1011 1019 1021 1033 1035 1037 1046 1094 1098 
223	EHII	134	1	273 425 439 489 517 595 596 598 600 601 602 603 604 605 606 607 608 609 641 699 703 728 749 764 771 780 789 792 797 806 814 816 817 818 820 823 824 828 829 830 831 832 835 841 853 854 861 863 864 
224	BYC106	97	8	273 412 550 673 719 796 820 826 837 848 859 890 1044 1090 
225	CARP25	46	12	276 
226	GOB	135	6	410 612 745 747 1078 
227	PK338	76	11	279 359 438 451 504 521 543 
228	TAYF	44	5	285 743 762 849 864 
229	CARP25	123	13	291 
230	TAYC	112	2	294 720 797 
231	GOB	130	2	306 401 551 556 931 1078 
232	TAYG	61	6	314 580 584 693 772 
233	TAYG	107	15	317 629 852 
234	TAYF	113	14	
235	TAYF	55	8	342 492 909 
236	TAYB	114	13	350 428 473 544 
237	CARP25	82	5	352 614 707 843 902 1055 
238	PK243	63	9	364 449 475 
239	GOB	75	4	367 720 805 833 928 1080 1093 
240	BYC127	55	2	376 
241	BYC106	136	17	377 417 421 510 579 627 678 726 935 1030 
242	EHLEC	39	15	380 665 964 1123 
243	TAYE	118	5	386 548 554 595 621 648 680 699 747 783 874 891 920 943 957 967 984 1000 1010 1013 1014 1023 1034 1048 1102 
244	TAYG	84	12	650 675 683 
245	BYC106	137	10	425 546 625 629 726 864 876 964 976 980 1047 1049 1111 
246	TAYG	49	1	461 588 743 962 
247	PK243	12	12	504 
248	GOB	88	15	511 856 
249	GOB	104	10	514 642 725 819 972 
250	PK338	138	3	517 572 595 602 603 608 747 786 816 820 823 828 853 854 867 880 882 886 887 893 895 900 907 911 921 925 943 944 951 961 982 983 988 998 999 1005 1007 1010 1019 1036 1086 1088 1092 1104 1108 1115 
251	EHII	139	13	525 817 854 900 988 1003 1010 1021 1031 1039 1113 
252	BYC127	140	1	570 590 716 
253	TAYF	85	9	574 594 719 857 
254	PK338	76	14	590 791 
255	TAYF	126	10	596 635 638 660 
256	PK180	133	6	605 609 699 731 808 829 878 880 893 945 1010 1031 1085 1115 
257	TAYB	141	6	616 627 638 662 668 835 887 973 998 1006 1030 1068 
258	TAYF	43	3	620 626 879 941 948 
259	TAYB	113	16	649 
260	TAYF	89	13	763 
261	PK338	125	16	800 
262	TAYB	27	15	841 967 
263	GOB	116	13	987 1043 1082 
264	CARP25	18	14	1000 
265	PK338	142	17	1015 
