Course	Room	Teacher	Time	Students
61	DAL300	55	11	17 45 81 139 168 248 253 261 379 428 602 626 699 710 753 838 878 1467 
62	DAL300	51	16	45 64 66 346 356 428 690 703 874 883 884 1062 1443 1445 1447 1529 1612 
63	PK243	56	1	45 89 90 110 137 176 186 240 279 363 406 450 477 546 639 657 724 831 868 874 966 1039 1042 1085 1091 1107 1125 1126 1214 1228 1354 1373 1392 1401 1407 1415 1422 1495 1547 
64	CARP21	57	15	45 74 114 120 266 353 357 429 689 715 824 920 1443 1543 
65	TH111	40	14	46 711 857 1546 
66	DAL300	58	8	46 107 113 177 249 386 427 512 621 711 712 737 755 850 857 860 892 917 
67	TAYF	22	13	49 74 261 320 329 415 421 441 673 896 1445 
68	TAYG	8	4	5 51 52 348 636 1369 1622 
69	DAL119	59	14	51 221 227 767 1053 1130 1155 1212 1235 1242 1264 1279 1286 1294 1296 1300 1310 1315 1333 1336 1365 1396 1423 
70	CARP21	60	3	44 53 210 216 258 303 367 416 581 600 813 877 880 944 948 1000 1078 1090 1181 1262 1437 1494 1499 
71	DAL119	61	3	54 87 120 124 213 220 237 294 357 365 384 408 436 456 491 515 539 541 578 605 685 724 748 765 786 788 792 844 856 870 943 963 975 984 1037 1054 1059 1369 1371 1444 1473 1539 1590 1612 
72	PK20	62	10	27 55 82 250 252 293 301 324 384 710 833 
73	DAL300	5	3	56 66 146 196 234 280 298 310 352 355 362 369 405 422 440 441 443 445 527 637 773 781 796 855 935 938 951 1001 1119 1434 1504 
74	PK338	63	1	5 57 118 146 190 199 309 417 421 424 462 543 614 640 653 674 677 726 730 750 792 809 815 823 879 952 963 969 1003 1008 1084 1087 1097 1108 1110 1120 1132 1137 1143 1148 1162 1164 1168 1179 1186 1193 1194 1196 1202 1220 1223 1246 1255 1268 1284 1292 1297 1301 1310 1315 1322 1324 1325 1332 1372 1417 1431 1438 1497 1524 1544 
75	TAYG	64	7	58 328 344 423 927 
76	TAYF	65	14	59 202 219 230 383 409 494 756 1348 1486 
77	PK20	62	4	61 83 111 118 126 139 161 174 194 257 276 282 285 293 327 343 435 503 519 562 631 1518 1589 
78	PK278	46	5	61 164 165 239 250 257 264 275 288 334 361 459 469 651 654 847 882 1484 
79	CARP25	40	2	63 185 595 
80	DAL315	66	3	16 63 126 150 185 387 485 778 1518 
81	TAYG	67	2	64 132 133 256 288 292 357 360 399 428 429 456 473 541 619 636 650 689 739 1620 
82	EHLEC	35	9	65 538 581 844 915 
83	PK278	68	7	67 216 419 458 721 735 754 805 836 840 868 1453 
84	TH111	35	15	68 383 700 826 
85	CARP21	69	9	3 68 95 313 547 647 776 811 857 932 933 943 1078 1171 1181 1198 1245 1259 
86	TH224	70	2	68 175 178 280 421 441 543 660 757 765 770 813 1057 1161 1270 1390 1425 1439 1455 1479 1488 1549 
87	TH111	65	7	69 620 763 1368 1461 1607 
88	TAYG	71	5	70 163 485 981 1518 
89	DAL25	72	2	71 352 514 
90	TAYE	73	4	73 92 195 314 333 374 392 514 525 660 717 934 955 968 1070 1153 1253 1313 1426 1441 1482 1555 
91	TH110	32	1	40 73 298 351 436 438 443 843 1448 
92	DAL2	74	5	75 247 921 1474 
93	TAYD	75	6	76 163 875 971 1465 
94	DAL300	76	12	77 110 115 148 167 181 328 345 349 387 405 457 472 522 626 656 894 907 
95	DAL2	5	1	2 79 254 338 502 505 506 561 567 622 630 759 853 1052 1364 1454 
96	PK278	77	12	80 327 329 335 380 393 753 1583 
97	DAL2	35	6	83 919 
98	DAL119	57	4	87 105 192 417 523 530 597 758 762 795 822 931 1092 1112 1115 1119 1122 1129 1149 1160 1194 1197 1207 1208 1248 1270 1277 1278 1285 1289 1299 1305 1306 1312 1317 1327 1337 1350 1357 1362 1387 1492 1493 1557 
99	DAL119	78	16	21 89 200 228 234 328 352 442 530 544 547 597 683 687 781 934 938 995 1001 1055 1545 1575 
100	TAYD	79	8	91 108 582 1446 
101	TH224	33	1	1 92 229 313 358 425 449 461 507 533 593 624 638 717 722 756 762 842 927 938 1226 1245 1266 1274 1465 1513 1543 1617 
102	TAYD	80	7	105 337 494 501 646 885 1614 
103	PK338	63	7	96 157 193 262 279 282 285 308 323 358 422 588 631 637 661 663 668 711 743 745 768 842 861 863 866 877 944 956 966 998 1048 
104	TAYD	80	1	96 200 224 490 494 501 597 714 1035 1589 
105	CARP13	81	4	97 770 816 1076 1328 1581 
106	TAYD	79	9	108 403 709 1055 
107	PK278	82	8	32 99 284 359 458 639 740 836 840 858 868 1531 
108	PK278	83	1	8 101 134 135 154 155 156 184 194 195 225 244 258 277 294 300 336 370 487 514 517 525 534 554 601 659 768 848 881 1013 1016 1079 1080 1088 1089 1094 1096 1103 1117 1131 1153 1154 1159 1173 1176 1180 1188 1190 1197 1210 1211 1222 1230 1237 1253 1260 1261 1265 1280 1287 1298 1303 1306 1309 1338 1406 1492 1510 
109	PK25	84	2	101 135 145 199 244 336 347 537 553 554 664 719 837 848 986 1344 1478 
110	PK25	85	7	41 101 244 354 554 
111	PK338	86	5	103 132 173 202 217 222 269 270 272 274 278 295 297 310 311 321 333 359 410 447 480 498 524 568 574 627 634 671 709 779 798 805 918 937 1458 1482 1507 1534 1600 
112	GOCOM	87	3	218 385 914 1033 1141 1208 
113	RCSEM	88	4	355 361 1034 
114	PK338	89	8	52 67 112 245 267 268 269 270 321 339 410 469 498 570 847 849 856 1458 1535 
115	TAYE	90	14	117 175 291 402 493 558 573 731 784 827 865 1361 
116	PK278	77	2	13 118 125 130 139 158 161 174 188 206 232 253 281 282 285 299 304 314 324 346 363 371 374 394 435 464 470 474 479 497 535 631 655 819 849 958 959 963 1007 1053 1063 1064 1069 1166 1269 1388 1543 1552 
117	TH111	6	11	119 339 391 412 1005 
118	TAYE	91	2	196 198 207 267 478 484 507 512 516 600 720 758 930 1036 1128 1163 1198 1226 1247 1254 1278 1297 1298 1338 1420 1458 
119	TAYE	73	6	39 121 172 176 178 207 255 402 414 831 1116 1218 1258 1274 1300 1362 1491 1548 
120	PK25	85	1	122 205 299 361 434 466 481 550 632 723 835 861 873 910 925 1100 1128 1140 1142 1209 1276 1291 1411 1412 1413 1471 1478 1509 1519 1609 1629 
121	PK243	92	6	122 245 453 633 641 1597 1621 
122	CARP25	78	6	123 
123	CARP21	93	16	104 123 162 214 230 309 311 316 521 545 603 867 979 
124	DAL300	94	5	123 140 187 227 230 249 271 316 448 546 550 601 603 618 674 675 679 682 755 812 841 867 917 926 949 979 992 997 1026 1564 1593 
125	DAL119	95	2	85 124 172 183 208 229 255 258 294 333 356 385 411 482 508 526 604 616 641 669 690 709 716 722 844 856 870 928 935 964 973 1023 1027 1032 1054 1059 1097 1355 1367 1377 1408 1427 1462 1547 1553 1560 1583 1585 
126	DAL119	75	12	125 154 234 256 372 473 519 764 809 846 929 946 956 1002 1011 1083 1151 1157 1190 1212 1242 1290 1349 1380 1386 1598 
127	TH111	35	5	205 218 868 1464 
128	PK278	96	9	128 153 164 165 239 275 334 361 651 654 882 1484 
129	TAYF	53	6	130 134 243 594 653 726 916 942 992 1016 1365 1612 1613 
130	TAYE	97	8	131 489 577 652 825 872 951 974 1076 1167 1231 1241 1291 1322 1385 1413 
131	CARP13	98	1	131 
132	EHII	99	5	133 520 624 751 817 1341 1497 1560 1569 
133	DAL119	100	7	136 147 151 162 187 197 222 224 227 281 283 373 437 527 595 596 666 707 767 772 796 853 871 960 1003 1008 1009 1010 1363 
134	TAYE	74	16	136 146 271 366 492 515 532 927 965 1022 
135	DAL119	79	10	136 147 152 162 187 197 201 220 224 446 447 621 671 683 736 759 772 796 798 890 900 902 947 1010 1476 1502 1566 1616 
136	DAL2	101	7	138 890 
137	DAL300	90	4	79 138 166 215 228 298 341 369 376 424 439 443 609 611 691 871 881 894 1036 1117 1155 1220 1221 1236 1340 1351 1379 1434 1435 1485 1507 1575 1592 
138	DAL300	58	2	140 187 200 311 386 391 448 530 546 547 594 618 675 682 737 750 812 822 892 926 992 1024 1026 1092 1172 1201 1240 1283 1294 1323 1326 1327 1335 1349 1357 1398 1414 1419 1428 1430 1502 1556 1564 1594 1598 1633 
139	TAYF	102	11	141 294 422 445 513 531 637 877 1120 1495 1503 
140	TH224	25	8	142 241 274 375 403 770 783 1087 1192 1224 
141	TH224	97	13	142 413 505 774 785 793 1351 
142	TAYD	103	10	142 330 765 1110 1464 
143	EHLEC	36	4	142 247 476 635 1146 1161 1232 1494 
144	PK20	44	1	143 152 157 204 206 212 275 423 459 655 658 758 775 797 802 804 819 824 880 883 932 946 955 958 959 968 997 1006 1007 1012 1058 1066 1076 1083 1093 1101 1105 1111 1112 1121 1122 1124 1127 1129 1133 1134 1144 1146 1158 1161 1165 1170 1182 1183 1184 1185 1203 1205 1206 1215 1216 1217 1229 1247 1249 1256 1257 1263 1288 1311 1328 1330 1350 1352 1379 1390 1405 1489 
145	PK25	104	3	5 145 205 273 406 415 529 633 658 719 729 873 876 910 1021 1313 
146	TAYF	59	5	146 235 236 279 309 318 440 530 724 1094 1113 1126 1178 1388 1496 
147	TAYD	105	3	147 204 341 609 723 829 905 1429 
148	TAYE	11	5	149 186 188 204 362 776 948 1163 1185 1207 1238 1266 1270 1275 1346 1376 1506 
149	CARP21	106	6	150 177 273 312 340 536 647 758 774 944 955 1075 1099 1156 1209 1224 1413 1500 1544 
150	DAL119	100	1	138 150 173 211 215 231 367 445 463 468 475 675 681 935 951 988 1071 1073 1086 1090 1099 1106 1123 1135 1145 1147 1149 1155 1191 1195 1208 1236 1251 1271 1273 1282 1285 1299 1305 1308 1314 1317 1318 1321 1336 1389 1444 1512 1564 1619 
152	TH224	71	9	155 171 472 478 515 700 946 1054 1082 
153	TAYE	107	1	180 181 202 208 214 281 415 416 447 660 800 999 1241 1244 1269 1329 1386 1387 
154	PK20	108	11	158 236 300 696 761 851 1065 1481 1492 
155	PK243	92	3	41 164 199 202 227 232 278 316 363 371 498 521 535 969 1104 1136 1148 1166 1202 1255 1267 1279 1293 1297 1301 1304 1316 1318 1325 1326 1372 
156	PK278	83	6	153 165 239 275 334 361 651 654 713 732 882 899 1484 1562 
157	TAYD	80	16	166 542 885 
158	TAYE	105	17	172 318 368 373 439 526 670 674 782 929 
159	DAL315	10	1	217 276 345 413 440 444 536 648 731 990 
160	DAL315	109	4	82 185 390 485 686 924 1004 1474 
161	TH224	53	16	186 618 860 954 1498 1628 
162	EHII	110	1	13 189 210 273 302 317 405 538 741 780 1027 1608 
163	DAL25	111	1	185 203 237 365 439 930 953 1238 1296 1391 1572 
164	TAYF	18	4	577 593 772 932 941 1040 1139 1140 1192 1224 1342 1515 
165	DAL300	112	9	178 192 252 279 291 298 319 723 773 820 855 869 998 1339 1353 1485 1490 1561 1577 1587 
166	EHII	113	3	193 198 418 613 620 757 789 806 953 1189 1501 1520 
167	TH111	94	12	203 218 467 1496 1635 
168	TH111	114	6	203 280 513 716 807 1018 1170 1461 
169	TAYE	115	13	204 377 400 416 478 773 797 865 980 1239 1490 1541 1603 
170	GOCOM	116	4	210 404 552 576 
171	TH224	117	15	46 214 427 864 1361 1546 1595 
172	DAL300	66	1	163 178 182 198 218 280 306 362 457 575 656 670 707 715 761 765 771 827 838 889 962 1069 1072 1075 1095 1114 1177 1232 1243 1258 1272 1275 1281 1333 1346 1353 1399 1402 1462 1496 1500 1528 1552 
173	DAL119	32	17	184 221 223 315 334 365 385 488 537 598 604 644 884 952 953 995 1091 1157 1364 1383 1506 1596 
174	GOB	118	8	223 569 
175	PK243	119	4	226 364 373 380 483 607 705 767 800 949 1015 1252 1259 1511 
176	TH116	50	2	231 233 397 467 726 977 1072 1360 1510 
177	TH111	120	2	238 252 376 417 545 574 647 799 820 945 996 1113 1158 1350 1521 
178	DAL2	20	3	80 242 313 531 584 769 771 797 931 1529 
179	PK243	119	7	245 268 633 834 849 
180	TH110	61	2	246 286 539 605 667 695 883 1531 
181	TAYE	74	7	255 299 322 657 662 728 1011 1102 1103 1138 1160 1255 1258 1436 
182	RCSEM	29	1	260 414 571 810 
183	GOB	55	2	223 266 287 863 882 
184	TAYF	121	16	269 801 892 1003 1008 1331 1513 1559 
185	TH116	122	1	183 274 483 548 551 1295 1302 1359 1467 
186	TH111	123	3	43 119 197 283 284 392 852 973 1056 1067 1187 1245 1274 
187	GOB	124	4	263 287 356 755 1013 
188	TAYD	103	2	147 179 649 681 790 1017 1078 1241 1308 1340 
189	TH116	49	4	291 383 747 
190	TH224	80	6	156 296 436 484 487 607 850 1036 1109 1392 1504 
191	PK338	125	6	23 52 128 137 151 173 217 278 297 389 460 480 516 568 582 634 673 718 777 801 856 887 908 909 918 930 1010 1358 1477 1480 1511 1512 1611 
192	TH224	4	3	137 265 304 430 504 583 764 832 1098 1112 1243 1263 1367 1463 1480 1632 1634 
193	CARP21	126	17	305 342 352 422 593 734 752 933 989 994 1445 1509 
194	CARP13	97	5	332 489 830 888 906 1452 
195	TAYE	81	10	307 320 332 411 478 508 536 652 746 757 808 1181 1452 1460 1601 
196	GOB	127	1	312 321 433 569 703 893 
197	EHLEC	128	8	312 1136 1219 1264 1311 1330 
198	TAYD	101	11	2 40 1030 1468 
199	PK338	129	9	26 274 297 321 453 574 627 655 801 804 1140 
200	TAYD	91	14	330 341 455 509 
201	DAL2	115	8	330 649 
202	CARP13	81	3	332 401 830 839 924 1452 1456 1601 
203	TAYD	101	15	341 873 929 1018 
204	PK338	125	3	26 52 96 103 112 116 151 176 182 189 231 270 272 295 297 413 420 460 532 548 551 568 582 596 662 666 672 680 701 709 744 746 937 970 1049 1114 1347 1470 1491 1505 1507 1542 1551 
205	GOCOM	116	1	348 366 568 662 684 733 828 926 1360 1393 1499 
206	GOB	130	7	356 412 1500 
207	PK338	42	11	359 389 645 665 821 942 1042 1043 
208	PK278	30	11	318 364 464 528 580 913 1033 1453 1508 
209	TAYF	131	17	359 372 475 1175 1394 1395 1403 1448 1579 1582 
210	TAYE	74	15	4 388 432 506 515 559 561 791 1371 1449 1488 
211	PK20	132	8	161 276 395 457 698 706 750 787 837 911 957 1344 1469 1545 
212	CARP21	117	14	119 165 281 396 453 655 673 752 774 895 1204 1443 1511 1525 1526 1624 
213	PK20	38	12	27 209 290 350 529 727 1532 1540 
214	TAYE	133	11	88 314 411 523 819 831 958 969 976 982 1075 1162 1225 1246 
215	GOB	134	9	412 1294 
216	TAYF	121	8	151 420 437 442 479 580 595 597 707 928 960 970 1009 1454 1626 
217	TAYG	70	9	249 426 1051 1370 
218	DAL300	27	17	31 55 108 357 378 431 438 444 703 831 1351 1369 1440 1459 1473 1536 1558 
219	TH224	24	7	28 434 472 511 653 800 1006 1013 1028 1365 
220	TAYF	12	7	72 109 461 477 493 496 693 694 708 869 920 953 1465 1490 1605 
221	DAL6	135	2	463 1089 1131 1165 1168 1397 1410 
222	EHII	136	4	207 388 956 999 1150 1359 1360 1416 1546 
223	TAYG	133	10	510 756 863 
224	TH224	4	17	511 781 1056 1424 1504 1631 
225	PK278	42	13	284 455 532 600 672 805 1483 1591 
226	PK338	37	4	442 544 549 592 685 928 1071 1073 1077 1080 1081 1085 1086 1088 1089 1094 1096 1102 1121 1127 1128 1133 1138 1209 1210 1215 1218 1235 1247 1256 1257 1261 1265 1283 1293 1303 1304 1316 1321 1381 1471 
227	EHLEC	137	1	191 555 557 563 565 573 598 602 606 608 941 
228	TH224	4	4	254 260 338 556 560 567 572 578 591 648 860 861 1058 
229	TH111	132	16	345 427 559 828 
230	PK278	68	14	296 585 714 720 858 897 923 
231	GOB	138	3	612 779 823 1096 1142 
232	TH111	139	4	36 579 615 852 858 948 1007 1095 1404 1421 
233	GOB	140	6	625 703 1065 1586 
234	TH224	91	12	149 207 414 516 632 1492 1509 
235	TAYF	17	9	98 197 219 283 447 477 527 621 671 798 921 936 997 1575 
236	DAL6	135	1	607 725 757 912 950 967 1014 1029 1036 1038 1044 1623 
237	GOCOM	141	2	23 436 556 576 729 876 1467 1474 
238	CARP25	117	3	95 1461 
239	CARP25	94	7	749 
240	TH111	69	8	756 886 904 916 1060 1457 
241	CARP13	142	6	20 766 872 
242	TH111	94	17	107 712 841 1361 
243	GOB	124	10	859 
244	TH116	50	5	743 910 
245	GOB	143	5	569 922 1096 1227 1466 
246	TAYF	102	2	313 801 944 1105 1107 1123 1135 1169 1170 1174 1189 1213 1221 1229 1232 1280 1293 1301 
247	RCSEM	88	2	260 414 640 1051 1373 
248	TAYG	80	12	1047 
249	TAYG	71	11	702 888 
250	TAYSEM	144	1	196 1227 1599 
251	PK20	145	13	1063 1064 
252	TAYF	12	1	1065 1067 1068 1070 1074 1077 1078 1081 1082 1092 1098 1102 1104 1109 1113 1115 1116 1118 1119 1130 1136 1138 1139 1141 1150 1151 1152 1156 1157 1160 1163 1166 1167 1169 1171 1172 1174 1175 1178 1181 1187 1189 1192 1198 1200 1201 1204 
253	DAL315	58	5	1082 1123 1188 1200 1329 1374 1610 
254	TAYE	107	12	635 666 717 1068 1098 1110 1137 1150 1183 1230 1319 1341 1352 1385 
255	DAL119	146	8	278 678 724 764 776 862 1017 1070 1074 1077 1093 1108 1115 1116 1118 1130 1135 1139 1156 1174 1177 1196 1259 1304 1331 1362 1384 1565 1587 
256	TH111	147	1	1262 1290 1313 
257	CARP21	148	5	49 139 161 185 195 303 307 474 487 593 652 774 793 880 999 1174 1344 1367 1448 1450 1478 1481 1517 1567 
258	DAL300	146	14	49 94 427 469 529 715 798 933 1067 1169 1187 1302 1369 1376 1466 1493 1498 1601 
259	CARP21	149	10	86 143 355 529 639 760 775 886 936 956 999 1152 1360 1377 1483 1497 1499 1514 1516 
260	DAL2	150	2	73 150 633 927 1000 1351 1363 1364 1365 1366 
261	TAYF	151	15	140 152 407 486 512 553 603 840 982 1044 1487 
262	CARP25	114	4	273 451 1228 
263	CARP21	152	1	36 1199 1235 1248 1250 1267 1279 1294 1307 1312 1319 1320 1323 1326 1327 1331 1334 1335 1337 1357 
264	GOCOM	127	5	1400 
265	TAYG	153	8	16 262 387 1432 1455 
266	TAYF	146	12	213 495 504 630 708 829 832 855 875 996 1468 1573 
267	DAL2	122	9	12 
268	EHLEC	149	5	14 44 170 242 499 609 1467 1625 
269	TH224	154	5	21 131 167 374 483 727 1276 1295 1446 1522 1523 1563 
270	TH111	146	9	46 770 795 840 942 
271	TAYD	155	4	629 632 1017 1021 1472 1538 1580 
272	EHLEC	122	10	424 
273	TAYD	156	5	83 109 112 501 1055 1505 1548 
274	TAYD	115	17	106 117 1574 
275	BYC127	157	1	117 763 1470 
276	GOB	158	11	717 
277	TH111	159	10	177 271 740 982 1588 
278	DAL315	160	6	649 961 
279	CARP25	148	8	63 
280	EHLEC	133	12	1561 
