Course	Room	Teacher	Time	Students
38	DAL300	36	16	22 292 537 709 1164 1271 
39	DAL300	36	17	22 537 709 1164 1271 
40	TAYF	37	5	23 96 296 476 1074 1104 1117 1191 
41	BYC127	38	3	24 261 466 487 529 655 741 1099 1157 
42	TH110	39	16	25 190 309 430 459 470 491 494 527 586 671 1172 1178 1218 1227 
43	DAL300	40	2	25 45 57 69 71 173 209 255 442 444 507 535 629 665 681 1089 
44	TAYD	41	11	25 115 119 166 209 255 315 444 640 668 719 
45	DAL300	41	4	25 78 115 137 382 392 494 592 640 668 719 1159 
46	CARP21	2	9	60 65 278 312 325 365 616 700 713 1155 1159 1252 
47	RCCON	42	4	27 213 546 1183 1296 
48	RCCON	43	7	27 30 732 
49	PK243	44	6	136 156 164 183 244 283 365 402 469 493 570 636 663 692 1176 1242 1245 
50	TH110	45	6	28 36 70 142 214 237 265 364 437 441 480 507 510 553 562 581 599 653 700 718 737 745 1135 1155 1174 1186 1240 1247 1291 1304 1329 1347 
51	PK243	44	10	28 136 156 164 183 244 283 365 402 486 570 636 692 
52	CARP21	46	16	28 265 617 652 708 723 786 871 1293 1444 
53	PK25	47	2	29 56 72 135 139 249 313 372 393 396 508 519 544 595 612 1219 1246 
54	RCCON	48	2	30 53 161 576 666 732 774 949 
55	TAYG	49	9	30 37 41 64 86 353 485 567 1138 
56	RCCON	8	8	30 
57	TAYD	50	8	31 51 135 299 348 451 543 563 578 814 1180 1244 1333 1376 1448 
58	PK243	51	11	31 39 121 161 179 268 310 492 614 1214 1249 1278 
59	DAL119	52	10	32 38 386 464 588 807 1000 1018 1122 1198 1317 1323 1324 1461 
60	TAYE	53	17	32 522 
61	TAYE	54	3	32 416 500 538 610 1085 
62	DAL119	33	17	33 108 148 166 198 362 394 434 1287 
63	DAL119	55	12	33 91 108 314 315 354 415 571 674 1075 1078 
64	PK338	56	15	35 91 113 118 170 175 193 350 431 468 523 588 1080 1087 
65	TAYB	57	3	37 67 70 167 441 848 
66	TAYG	58	15	37 353 567 688 
67	PK243	22	17	38 65 94 292 421 1082 
68	DAL300	31	1	40 52 122 163 241 393 406 421 569 575 601 621 653 672 716 929 935 970 980 1033 1042 1046 1089 1101 1119 1129 1203 1205 1233 1356 1383 
69	PK338	59	2	42 75 114 140 150 155 157 172 183 197 203 204 210 225 238 242 247 248 257 262 263 264 274 280 333 339 340 345 356 378 395 397 439 473 477 482 517 561 641 645 656 658 682 694 698 709 717 721 726 734 767 768 843 849 867 917 944 950 956 1020 1024 1032 1100 1113 1299 1310 1360 1395 1452 
70	TAYD	60	4	43 131 146 174 228 278 300 398 475 585 594 701 734 795 916 976 982 1238 1253 1372 1419 
71	TAYD	60	9	44 208 237 272 295 331 401 404 410 452 457 512 558 590 633 1098 
72	TH110	61	5	44 95 189 215 218 245 258 261 269 286 306 320 336 362 370 400 475 503 551 584 657 705 1066 1174 1177 1187 1189 1196 1244 1250 1301 1316 1327 1329 1358 1359 1368 1376 1384 1402 
73	TAYD	62	15	45 105 328 331 373 380 716 796 834 879 1091 1226 
74	TH111	63	1	45 103 149 384 678 1173 
75	PK338	64	13	46 93 313 319 321 360 424 461 488 537 549 551 620 652 708 728 1134 1142 1239 
76	TH224	65	12	47 389 484 668 
77	CARP21	66	7	177 245 256 636 738 764 812 827 877 977 989 1236 1278 1279 1307 
78	TH104	67	12	48 420 
79	PK338	68	8	11 29 39 48 63 182 187 236 323 344 357 463 469 477 554 614 639 730 742 743 744 745 746 747 1118 1131 1295 
80	PK338	69	7	29 48 65 83 97 100 107 111 116 182 187 251 292 323 357 429 463 469 539 559 582 585 615 666 688 730 742 744 746 747 1081 1139 
81	PK243	51	1	25 49 68 117 143 150 162 169 171 192 199 225 238 263 273 296 302 316 326 360 364 381 395 427 449 450 451 473 516 530 580 589 641 656 683 685 698 709 714 717 720 726 750 751 752 1147 1256 1282 1365 1475 
82	EHI	70	6	50 385 399 419 440 452 457 560 1269 
83	PK25	6	8	189 576 1093 1194 1220 
84	GOB	71	7	54 87 349 534 611 1306 
85	TAYE	72	11	54 134 676 748 1098 
86	TAYD	73	17	55 66 87 231 308 438 464 490 579 1217 
87	TAYD	74	6	58 94 146 149 327 329 422 585 691 719 724 731 831 902 913 921 970 1013 1095 1156 
88	TAYF	75	1	59 289 497 578 732 1083 1191 1195 1268 
89	CARP15	76	5	63 98 180 572 
90	CARP15	17	7	63 98 572 
91	TAYB	57	4	67 676 713 1099 1261 
92	PK20	77	1	67 81 159 212 216 224 232 267 275 284 285 367 380 485 541 556 584 602 607 646 648 649 695 702 706 710 725 729 737 739 753 758 770 773 775 778 781 784 791 803 847 848 850 863 881 888 891 893 895 896 898 903 910 920 926 933 945 967 972 974 985 988 992 993 995 1004 1005 1010 1021 1023 1044 1047 1048 1054 1095 1145 1259 1271 1281 1292 1307 1375 1384 1393 1417 
93	PK20	78	2	67 81 159 212 216 224 232 267 275 284 285 367 380 485 541 556 584 602 607 646 648 649 695 702 706 710 725 729 737 739 753 758 770 773 775 778 781 782 784 791 803 847 848 850 863 881 888 891 893 895 896 898 903 910 920 926 933 945 967 974 985 988 992 993 995 1004 1005 1010 1021 1023 1044 1047 1048 1054 1095 1145 1259 1271 1292 1307 1375 1384 1393 1417 
94	TAYF	79	6	69 310 336 548 675 697 
95	DAL119	80	13	69 137 154 166 191 198 394 434 466 514 1287 
96	DAL119	81	14	69 108 148 198 415 428 434 1077 1162 1235 
97	DAL300	82	9	57 71 334 625 665 672 1079 1125 
98	DAL300	82	5	71 194 629 630 652 723 805 910 1065 1101 1180 1190 
99	PK338	14	14	72 181 200 201 229 276 313 321 420 496 548 626 647 666 684 687 
100	PK25	83	5	72 135 139 157 371 372 396 519 544 1219 1279 
101	PK243	84	7	73 235 317 363 435 540 727 733 1222 1335 1348 
102	PK20	85	9	74 90 176 198 297 460 472 548 612 621 644 1088 1093 1248 1262 
103	DAL119	86	9	75 154 189 249 413 431 515 539 559 685 1222 1298 1310 1361 1383 1430 
104	TH224	86	17	75 103 627 
105	PK243	87	8	5 68 77 97 104 136 156 183 244 283 316 365 692 1265 
106	TH110	88	11	78 96 124 202 309 311 446 456 459 460 470 471 488 491 494 527 533 609 671 677 1124 1172 
107	DAL300	89	11	123 389 403 503 524 588 661 
108	CARP15	17	1	82 838 915 971 1064 1378 
109	TAYG	90	16	83 346 615 
110	PK20	78	3	76 84 90 93 104 130 133 147 155 176 184 192 195 197 199 244 283 287 297 327 381 395 447 502 509 530 620 622 692 1066 1239 1263 
111	TAYG	91	6	89 373 376 705 923 1119 1140 1180 
112	TAYF	89	7	16 91 191 698 1106 1129 
113	PK338	59	17	29 92 107 293 323 429 486 517 582 694 730 748 1139 
114	TH110	92	10	95 101 146 173 193 276 286 290 353 389 531 545 608 1057 1143 1191 1206 1207 1211 1231 1289 1355 1402 
115	TH110	93	7	47 95 125 132 212 226 257 258 259 261 286 320 328 340 351 368 481 503 623 645 686 705 714 1066 1150 1152 1187 1198 1286 1290 1343 
116	EHLEC	94	4	95 288 328 371 590 1084 1273 
117	CARP21	95	5	99 243 317 655 667 901 1039 1109 1172 1193 1199 1210 1232 1252 1275 1276 1413 
118	PK338	34	10	21 100 145 181 200 246 260 285 298 431 453 499 548 589 620 669 684 786 886 1080 1120 1121 1285 1428 
119	TH224	65	7	51 101 129 189 513 
120	PK25	5	1	75 85 102 137 138 141 153 160 379 411 425 436 437 448 474 505 615 643 693 711 736 749 928 931 940 946 952 969 1002 1011 1148 1153 1166 1189 1294 1303 1361 1451 
121	TAYE	72	9	105 318 531 671 715 1113 
122	SW8	96	1	106 109 592 1074 
123	TH224	67	8	110 301 363 500 568 
124	TH224	97	9	110 221 301 511 599 
125	TH104	97	11	458 
126	PK336	98	4	15 111 1126 1254 
127	TAYG	41	8	34 112 196 311 376 1223 1396 1430 
128	PK25	89	10	113 144 1105 1175 1354 
129	PK338	99	5	39 114 116 121 179 203 227 236 264 280 293 340 357 367 397 414 463 473 559 577 582 602 615 647 658 694 730 870 1004 1118 1313 1446 1456 
130	TAYD	100	7	117 174 192 222 440 547 555 563 595 633 667 711 718 724 777 943 1011 1076 1240 1346 
131	CARP15	101	3	117 328 332 894 
132	PK338	69	6	123 205 240 360 404 433 455 487 522 739 790 828 848 862 894 908 922 930 943 963 976 980 1025 1026 1067 1178 1181 1226 1266 1311 1323 1326 1386 1388 
133	TH110	2	8	124 190 202 233 254 264 289 391 409 462 472 488 506 524 545 550 582 642 644 728 1117 1141 1178 1185 1218 1245 1328 1331 1334 1357 
134	PK180	102	3	126 128 493 565 1072 
135	PK180	103	1	104 126 486 565 636 1090 1188 
136	PK243	104	14	130 756 768 800 872 904 917 944 1012 1037 
137	TAYB	53	2	130 143 241 298 375 405 547 591 704 807 
138	TH104	105	7	239 1322 1362 
139	TAYE	53	14	134 383 432 498 
140	TH110	106	12	135 144 224 274 378 460 470 506 512 633 689 729 789 790 879 903 940 1333 1361 1424 1441 
141	PK243	102	2	141 178 230 234 251 252 259 266 273 281 332 369 377 449 492 593 597 631 685 686 707 714 720 751 765 771 772 776 813 815 816 842 857 859 885 929 935 939 1006 1062 1064 1121 1133 1150 
142	PK338	14	3	57 144 178 211 223 232 241 247 250 272 276 329 405 420 474 504 520 525 594 651 654 656 684 701 784 806 813 829 836 840 846 856 861 866 874 884 907 934 945 965 971 991 1000 1029 1033 1052 1108 1120 1134 1292 
143	TAYG	49	10	64 346 978 1096 1141 
144	CARP21	107	1	145 173 185 221 228 250 271 489 499 862 943 955 987 1016 1017 1051 1088 1120 1144 1154 1241 1340 
145	DAL119	55	3	69 148 154 158 191 209 220 255 373 394 408 412 479 652 661 691 787 810 817 858 923 937 973 1010 1028 1035 1075 1115 1170 1287 
146	DAL119	108	2	152 196 233 282 315 409 446 551 600 644 674 679 689 697 712 766 779 793 798 827 838 854 860 864 870 889 930 938 946 958 962 963 981 1012 1014 1018 1019 1022 1028 1037 1040 1049 1050 1051 1052 1055 1067 1069 1144 1279 1300 
147	CARP21	35	6	151 168 270 291 322 388 417 423 426 458 542 564 627 635 1071 1074 1092 1138 1267 
148	DAL25	109	1	155 603 610 1150 1297 1315 1350 1440 1459 
149	TAYD	79	5	159 210 216 263 343 374 413 441 506 526 579 648 731 819 827 828 850 977 998 1374 
150	PK243	25	5	160 206 220 267 307 454 480 501 635 637 649 785 881 889 902 912 954 987 1017 1040 
151	PK243	110	16	161 179 268 333 554 561 575 679 1093 
152	EHI	111	3	165 547 693 721 1074 1266 1384 1391 1398 
153	TAYG	58	7	166 214 310 403 593 896 984 1135 1321 
154	PK338	112	9	167 207 246 260 287 387 426 427 468 483 487 496 502 518 520 536 643 680 687 735 739 1108 1168 1212 1382 
155	TAYE	113	12	167 207 233 511 1369 
156	TAYE	52	5	60 168 193 228 309 1123 
157	CARP21	107	17	62 122 127 132 168 299 352 499 1092 1094 1206 
158	GOB	114	4	169 314 338 346 376 604 1080 1465 1472 
159	TAYG	26	2	170 381 528 789 846 862 906 934 940 953 959 960 1015 1035 1036 1046 1053 1068 1070 1160 
160	EHI	70	4	428 453 502 579 612 689 1288 1322 1371 
161	TH224	115	1	110 177 269 501 525 599 619 1197 1278 
162	CARP15	116	4	177 630 738 878 
163	PK20	77	4	21 116 162 178 192 195 216 243 252 327 332 354 403 435 461 496 504 544 552 593 605 626 631 702 1193 1234 1369 
164	TH104	117	1	180 219 233 244 258 439 452 472 583 605 642 721 1097 1308 1330 1373 1377 1386 1410 1420 1423 
165	PK25	39	12	1234 
166	PK20	16	10	184 318 320 326 364 427 449 451 504 657 1274 1282 1286 
167	DAL300	118	10	57 59 175 185 593 625 918 1125 1200 
168	BYC127	4	2	124 185 200 271 278 376 558 693 724 1193 1409 1438 
169	TAYE	119	6	186 334 625 715 782 1084 1373 
170	EHLEC	120	5	186 288 303 425 1283 
171	DAL119	90	6	103 188 194 236 256 277 339 374 413 467 477 482 497 530 559 659 747 748 749 1113 1118 1131 1146 1395 
172	TH224	121	3	189 467 1205 1230 1275 1290 
173	TH224	63	13	194 249 407 1255 
174	TH110	88	4	196 254 264 430 472 476 506 541 632 642 643 644 652 720 729 763 772 785 796 814 830 834 855 931 959 992 995 1008 1034 1043 1053 1056 1185 1243 1318 1333 1336 1375 1412 1432 1435 1436 1469 
175	TAYG	122	5	24 201 279 594 640 685 686 714 853 951 
176	TAYF	121	9	202 470 1228 
177	DAL300	89	13	175 203 207 416 710 1293 
178	CARP21	35	3	175 204 243 277 335 337 341 374 489 492 495 605 650 659 696 707 736 828 910 936 1061 1175 1305 1400 1443 
179	PK243	84	12	211 235 248 335 344 414 526 583 639 647 733 1284 
180	TAYF	123	2	211 240 245 424 603 650 1083 1381 1405 1407 
181	TAYD	8	16	213 454 546 676 699 711 749 1066 1183 1296 1371 
182	TH110	124	1	158 191 214 215 231 317 329 410 412 413 438 467 500 547 597 632 700 783 787 795 799 819 831 832 837 844 849 856 861 868 871 892 899 913 925 941 959 961 963 965 966 984 994 999 1007 1015 1019 1022 1025 1026 1039 1045 1050 1059 1103 1135 
183	TAYG	15	14	215 453 722 1257 1416 
184	TH110	125	17	217 229 306 336 649 762 776 898 905 951 989 1020 1130 1272 1338 
185	TH104	66	9	501 
186	TH110	126	15	131 134 226 276 508 705 819 826 843 896 923 952 998 1160 1323 1337 
187	DAL119	80	7	33 137 229 314 345 354 402 418 466 509 556 571 600 690 703 1078 1128 1137 1149 
188	TH224	89	14	233 465 592 642 
189	EHI	127	5	234 331 401 404 405 410 555 571 806 851 
190	PK243	99	13	211 235 248 254 268 272 482 583 614 1218 1348 
191	RCCON	128	3	377 713 818 1347 1467 
192	DAL25	24	2	201 574 794 1031 1063 1170 
193	CARP21	97	10	151 154 241 269 363 379 420 458 478 483 525 672 736 1110 
194	PK243	110	15	172 242 251 262 345 554 561 575 767 1093 
195	TAYG	49	11	242 556 1102 1255 1376 
196	TAYE	53	15	253 383 613 
197	CARP21	115	12	260 441 723 783 843 866 887 928 938 970 1086 1386 
198	CARP21	115	13	260 490 707 723 789 792 843 866 876 928 970 1086 
199	DAL119	52	4	159 205 267 324 404 412 480 509 543 660 707 717 755 778 817 872 880 901 913 915 967 994 1032 1061 1103 1237 1366 
200	PK25	10	9	114 269 651 1133 1200 
201	GOB	129	2	207 217 222 585 746 762 823 955 989 1061 
202	EHLEC	73	3	43 231 359 398 601 845 1065 
203	PK20	130	5	18 26 42 58 88 94 117 184 302 304 318 358 364 427 435 451 606 1147 
204	TAYG	131	12	86 208 297 430 657 931 
205	TAYG	121	17	532 1221 
206	TH104	3	3	61 85 163 325 418 507 587 638 1252 
207	TAYD	63	12	305 811 942 1200 1208 1215 1336 1341 1403 1406 1412 1418 1445 
208	DAL119	121	5	107 195 316 392 443 445 482 497 524 532 549 632 671 677 735 749 852 1114 1146 1158 1207 1228 1277 1297 1324 1336 1387 1412 
209	TAYF	132	8	82 318 681 1171 1390 
210	PK243	133	3	81 106 140 169 171 210 212 216 225 227 238 263 274 284 338 367 450 473 513 514 516 521 557 575 602 603 648 658 660 682 698 709 717 725 726 734 750 752 1032 1091 1142 1299 
211	TAYE	128	13	56 142 546 613 1112 
212	PK338	134	4	322 756 760 761 765 797 798 800 804 807 815 833 837 842 844 850 851 868 870 874 883 909 912 937 938 958 966 983 986 1003 1007 1009 1023 1047 1055 1062 1069 1116 1119 1219 1423 1463 
213	DAL300	135	14	128 334 514 537 620 648 669 
214	PK338	88	16	335 340 739 740 824 953 994 1123 1133 1241 1270 1397 1443 1463 
215	TH104	101	2	54 336 382 510 630 829 878 986 1209 1280 1339 1431 1450 1457 
216	RCCON	48	5	251 337 377 520 1434 
217	GOB	136	3	358 376 604 678 1080 1302 1344 1470 1472 
218	GOB	137	6	27 446 665 678 1184 1465 1470 
219	TAYF	75	3	347 426 679 1139 1185 1192 1283 1333 1464 
220	PK243	138	4	136 139 140 156 197 210 274 280 355 377 378 397 447 517 518 919 950 1037 1041 
221	TAYE	95	10	182 204 443 1016 1356 
222	CARP15	116	2	371 433 662 718 1311 1378 1385 1392 1404 1462 
223	TAYE	131	1	359 613 1293 1409 1460 
224	PK25	10	14	379 
225	GOB	129	11	382 1116 
226	TH110	139	13	382 479 503 784 801 865 869 903 922 961 1042 1052 1204 1291 1304 1327 1379 1389 1440 
227	TAYD	13	13	383 505 516 587 661 812 818 892 898 924 974 1182 1326 
228	TH104	8	5	390 422 601 845 1125 1230 1426 
229	TH104	120	8	390 422 687 
230	DAL119	140	15	62 127 132 153 291 437 720 1092 1164 
231	EHLEC	141	2	43 44 237 319 398 401 417 452 573 664 
232	TAYB	142	1	71 522 841 865 905 939 
233	TH224	143	4	309 409 491 533 1167 1201 
234	DAL119	106	11	164 170 415 497 820 867 927 981 991 996 1054 1353 1394 
235	TAYE	140	7	62 99 151 270 489 564 
236	TH224	144	2	415 421 467 659 1103 1114 1215 
237	TAYE	119	16	443 448 1107 1427 
238	TH224	63	5	52 411 474 1002 1034 1119 
239	TH224	17	15	405 930 1101 1298 
240	TAYE	119	8	448 479 835 978 1332 
241	TAYG	122	3	270 756 795 799 802 823 833 855 899 912 925 927 944 955 958 976 1017 1044 1090 1122 1129 
242	DAL300	82	8	53 308 312 321 337 341 406 549 921 1364 
243	TH104	75	16	498 
244	DAL119	72	16	17 127 196 500 538 573 610 659 745 1143 1165 
245	TH224	20	10	36 171 528 536 728 
246	BYC127	145	6	252 529 
247	DAL300	41	15	533 569 600 634 1178 1213 1264 
248	GOB	71	9	54 87 153 534 1154 
249	TH104	37	17	538 
250	TH110	146	3	226 279 306 317 403 508 524 528 535 578 600 618 623 647 745 757 761 764 779 780 792 797 804 809 841 865 873 906 909 911 924 939 947 949 961 969 984 1031 1049 1088 1186 1309 1395 1433 1449 1455 
251	DAL300	147	12	323 821 971 977 1101 1108 1345 
252	BYC127	148	1	577 596 879 973 1001 1056 1116 
253	CARP21	149	14	138 300 393 553 617 701 1078 1111 1115 1134 1135 1389 
254	TAYE	38	4	253 369 394 613 617 684 1160 1409 
255	PK25	82	13	329 718 
256	TAYG	150	4	653 659 762 774 776 779 783 788 867 890 900 1004 
257	TAYD	151	10	80 115 165 303 330 348 352 399 401 417 563 681 713 
258	TH104	152	14	664 1148 
259	TH224	135	6	449 495 704 1302 1346 
260	RCCON	42	1	708 883 1442 1453 1455 1458 1468 
261	TAYD	79	2	221 258 410 525 755 801 811 825 831 839 868 869 886 921 972 975 987 1025 1027 1033 1038 1041 1043 1107 
262	PK20	153	14	750 751 752 
263	TH104	38	15	753 1060 
264	DAL119	74	1	754 755 756 757 759 760 761 762 764 765 767 768 771 772 774 776 777 779 780 782 785 786 789 790 792 793 794 797 798 800 804 805 806 807 808 809 810 811 812 814 815 816 817 818 823 827 828 829 833 835 836 
265	BYC127	4	5	369 786 840 952 997 1058 
266	PK25	47	4	805 887 897 917 948 964 1179 1294 1444 1447 1466 1471 
267	PK25	154	3	77 760 805 869 887 897 917 964 1013 1068 1179 1294 1444 1447 1466 1471 
268	TH224	155	11	581 777 908 922 983 
269	PK243	102	9	552 595 794 822 875 883 911 941 966 979 997 1005 1047 1060 
270	TAYF	155	12	436 
271	TAYD	156	14	870 959 1001 1014 1015 1019 1027 1043 1046 1055 1150 
272	PK336	59	5	651 897 933 1120 
273	TAYB	37	6	1073 
274	TAYF	27	10	91 282 1075 
275	CARP21	157	15	61 70 133 307 325 326 422 510 638 664 695 1163 
276	TH104	117	4	495 1169 1173 1215 1216 1406 
277	PK336	98	1	73 111 235 254 414 694 1126 
278	SW8	158	2	118 
279	TAYE	95	2	341 1096 1104 1123 1127 1225 1267 1314 
280	PK25	112	11	736 1130 
281	TH224	157	16	343 407 876 1076 
282	TH104	157	10	307 510 1439 
283	GOB	159	10	1013 1302 1344 1363 
284	PK180	103	2	117 162 606 
285	RCCON	128	6	454 546 676 
286	GOB	71	12	507 
287	TH104	155	13	160 1311 1399 
288	DAL2	112	1	1381 
