Course	Room	Teacher	Time	Students
65	PK180	55	9	36 122 179 212 259 314 374 399 428 495 498 
66	PK229	55	7	37 49 82 96 120 122 179 203 290 314 498 607 
67	PK25	56	6	37 46 261 454 493 549 575 585 593 622 669 688 702 837 862 868 894 899 929 933 942 955 964 974 995 1047 1059 1083 
68	TH110	57	2	38 54 182 193 212 282 300 355 398 406 413 452 526 538 584 701 842 873 
69	TH224	58	16	38 204 391 462 
70	PK336	59	4	38 84 116 204 300 391 462 528 554 
71	PK180	31	13	40 131 141 156 198 209 372 384 513 514 
72	PK336	60	15	40 237 490 577 622 662 954 
73	DAL204	61	6	41 111 173 183 217 251 252 256 357 375 382 404 427 451 488 547 640 679 685 765 785 1069 
74	PK180	62	2	41 46 484 691 795 943 993 1048 1057 1069 
75	PK349	21	16	41 55 63 110 192 223 273 280 309 434 485 982 
76	TAYF	63	2	43 
77	TH110	64	11	44 69 93 95 102 217 260 289 296 299 315 325 366 440 503 617 
78	PK229	65	4	44 201 222 265 325 347 440 445 547 653 841 856 
79	TH110	66	5	47 92 97 106 122 138 265 447 577 617 635 653 705 732 748 979 
80	PK349	67	4	47 93 97 170 297 315 318 443 459 563 570 616 968 
81	PK229	68	3	48 156 184 339 354 545 552 553 738 778 975 
82	PK229	68	9	48 103 156 168 190 199 239 354 386 430 516 975 
83	DAL204	6	13	50 127 138 195 253 303 457 471 500 539 543 544 551 564 595 614 635 693 724 733 
84	PK336	69	3	52 94 110 130 163 189 190 224 344 
85	TH110	70	17	54 144 203 209 277 325 380 512 548 562 757 845 
86	TAYE	71	16	54 113 151 180 458 
87	TH110	48	12	54 123 148 186 358 400 405 430 499 552 693 709 720 807 832 
88	TAYE	72	4	55 114 211 240 339 344 
89	PK229	73	10	56 248 347 489 505 516 780 844 896 928 986 1054 1104 
90	TAYE	74	8	57 154 234 388 820 
91	PK243	75	10	57 170 444 
92	TH224	76	9	62 157 202 
93	PK336	77	5	58 140 497 612 623 1017 1076 
94	PK25	78	11	58 120 218 228 236 272 349 399 415 417 441 445 447 468 482 488 489 490 510 561 564 581 624 656 686 744 821 903 
95	TH110	63	7	59 94 296 375 417 432 456 466 515 566 567 648 665 668 757 810 848 
96	PK349	79	10	59 292 392 606 619 647 809 984 
97	PK338	35	12	60 74 133 157 169 244 251 252 256 269 284 298 304 305 339 355 393 412 425 446 476 505 542 550 565 582 589 613 616 620 633 691 707 761 798 810 868 889 1036 1055 1088 1089 1091 
98	PK243	42	9	61 151 262 
99	TAYD	80	8	61 188 224 225 278 384 657 
100	PK229	81	13	61 74 167 194 242 335 365 380 438 460 548 770 
101	PK336	32	6	62 105 132 162 333 352 441 452 535 
102	PK25	82	12	63 72 176 201 307 346 364 371 385 399 434 486 560 562 567 586 597 619 631 645 659 665 686 745 762 787 799 846 
103	TH110	83	8	64 75 142 227 237 253 265 327 423 450 550 583 584 602 787 854 856 
104	TAYD	11	6	66 187 365 432 632 650 790 
105	PK349	84	1	68 127 244 325 408 448 500 503 574 613 645 654 757 761 
106	PK338	61	16	70 186 271 274 362 475 538 579 590 603 647 661 677 682 717 739 776 813 816 863 871 877 886 894 897 902 926 945 950 959 990 1023 1062 1063 1067 1069 1072 1082 1085 1087 1098 
107	PK349	40	5	77 126 220 505 532 647 660 695 704 786 1019 1050 
108	TH224	39	1	78 81 216 349 982 
109	PK243	70	1	79 132 305 313 
110	PK229	85	15	79 202 283 292 298 369 502 514 533 581 728 
111	GOB	68	1	80 179 1052 
112	PK180	1	15	80 126 206 338 343 429 480 508 779 811 
113	PK338	86	2	80 113 166 381 383 392 396 427 448 463 469 471 491 493 494 503 511 522 537 564 571 572 573 577 586 615 634 638 649 658 680 692 703 716 723 751 779 782 788 812 822 836 841 843 847 849 850 856 858 866 867 870 874 875 884 887 895 899 906 909 910 917 921 923 924 926 929 931 940 944 945 956 957 958 961 963 967 969 972 973 974 980 981 987 988 989 990 991 996 997 998 1000 1001 1002 1006 
114	GOB	68	12	80 432 
115	PK229	70	6	82 368 409 421 429 460 502 526 633 751 829 
116	PK229	65	12	83 166 188 196 197 217 222 255 285 457 841 
117	TAYE	87	5	85 433 506 575 585 823 
118	TH110	88	6	87 215 264 269 308 398 411 414 426 455 509 512 518 519 589 701 756 855 
119	TAYE	89	7	87 152 229 264 269 308 
120	DAL204	90	5	88 89 121 226 256 262 271 317 333 449 465 546 549 578 601 681 683 687 719 751 759 783 814 
121	DAL204	91	2	88 161 273 305 387 431 473 478 497 532 569 579 702 711 807 839 863 894 933 982 983 1009 1034 
122	PK349	59	7	88 279 361 847 906 944 953 959 1001 1093 
123	PK336	85	9	91 164 185 318 350 381 419 454 
124	PK338	92	6	92 113 145 198 341 394 469 470 475 490 498 602 617 647 671 672 691 712 715 719 720 738 759 775 787 788 817 819 821 848 861 870 872 892 896 904 910 916 917 921 951 984 985 1006 1007 1008 1012 1028 1041 1042 1054 1056 1058 1068 1073 1078 1080 1086 1088 1094 1099 1102 
125	GOB	66	15	92 304 
126	TAYD	93	16	94 171 189 224 350 513 692 
127	PK243	85	13	94 189 673 
128	TH224	94	15	95 118 165 573 
129	PK180	28	4	96 179 208 237 282 397 428 543 995 
130	PK243	95	2	99 565 744 803 
131	PK336	96	7	99 163 304 305 331 352 439 580 851 
132	PK25	97	15	100 210 295 365 643 749 826 838 888 889 892 912 919 920 934 1004 1015 1023 1028 1036 1042 1049 1059 1082 1100 
133	DAL204	17	14	101 177 250 310 349 351 369 384 416 443 479 486 514 555 582 662 668 682 716 810 853 
134	TAYE	22	6	175 223 334 387 442 
135	TAYE	22	9	105 175 223 334 387 442 
136	GOB	27	5	107 527 545 
137	TAYF	72	1	
138	TAYD	43	10	111 135 251 252 268 424 
139	TH224	43	17	112 135 309 492 
140	TH110	41	3	114 356 381 417 468 477 555 592 620 621 716 760 835 1013 1046 
141	PK336	76	8	118 218 298 358 666 685 853 958 
142	PK229	98	11	119 160 215 398 411 414 426 517 519 589 722 730 
143	PK25	65	7	127 233 366 386 503 523 559 605 645 743 768 786 792 799 818 835 860 865 872 882 934 949 986 1071 1073 1079 1092 
144	PK336	19	12	129 467 893 937 946 1069 1098 1102 
145	PK180	39	3	129 370 390 407 876 978 985 999 
146	EHII	99	8	129 
147	PK349	68	11	130 137 151 291 326 332 394 530 533 604 644 669 1028 1035 
148	PK180	73	5	130 163 190 402 416 591 694 1041 1104 
149	GOB	70	3	137 646 
150	PK338	37	13	145 326 341 344 354 357 367 465 482 486 527 560 597 598 619 649 756 764 774 777 779 783 795 801 815 823 833 836 846 850 859 875 890 917 953 957 958 961 975 988 998 1002 1062 
151	PK336	23	13	146 220 429 477 480 530 768 806 
152	TAYE	100	10	147 290 298 596 661 820 
153	DAL204	101	3	149 161 191 237 326 359 368 380 384 401 440 443 531 583 609 633 650 712 770 811 849 850 
154	PK349	102	12	155 205 270 327 396 436 513 523 558 603 684 1059 1100 
155	PK243	103	12	170 
156	PK349	104	13	160 182 203 207 316 327 455 472 491 638 721 794 851 885 
157	TAYD	86	11	168 261 432 823 824 833 1086 
158	PK338	105	14	169 170 171 278 408 480 670 680 683 742 766 780 802 804 871 879 883 897 900 907 909 921 922 926 936 940 950 952 960 963 967 984 1029 1039 1041 1052 1066 1067 1071 1075 1081 1096 
159	TAYE	106	11	171 178 220 395 532 861 
160	PK336	107	16	177 246 251 320 358 532 618 
161	TAYD	108	9	177 198 388 603 676 928 
162	PK243	92	3	182 254 626 754 
163	TAYD	85	12	185 190 392 598 600 719 1041 
164	PK243	109	14	187 297 413 
165	EHII	110	6	413 
166	PK336	111	10	274 355 361 412 729 737 803 
167	GOB	23	2	410 674 
168	PK25	49	13	196 414 426 430 436 458 556 572 594 623 741 778 805 813 870 874 904 925 951 972 977 981 1038 1044 1074 1086 
169	PK243	30	7	199 803 1063 
170	PK243	91	4	202 205 249 340 
171	GOB	80	4	203 555 797 
172	TH110	36	14	210 299 422 463 534 536 558 563 564 599 615 640 733 767 820 834 
173	TAYD	112	1	211 386 516 527 620 750 762 1039 
174	EHII	106	14	212 350 
175	PK349	87	6	213 239 283 466 531 596 825 881 903 962 1022 1044 1061 1096 
176	TAYE	113	17	213 433 437 511 588 831 
177	PK180	114	7	216 234 293 334 373 526 548 694 725 1056 
178	DAL204	38	4	216 250 270 312 321 328 369 372 373 375 376 381 405 416 419 420 432 454 456 464 488 533 590 676 694 
179	GOB	115	6	219 245 1101 
180	DAL204	109	8	462 508 520 537 609 670 697 721 729 731 762 777 784 811 844 852 864 869 936 1081 1082 
181	PK336	112	11	226 317 374 431 434 437 497 574 
182	TH110	44	1	228 525 594 605 697 712 722 724 758 822 916 951 1034 1079 1092 
183	PK229	114	5	250 287 369 504 528 533 567 590 662 754 762 868 1004 
184	TH224	116	5	254 288 415 538 581 
185	TAYD	63	3	258 297 561 607 860 934 
186	TH224	117	2	274 412 492 
187	DAL204	67	11	275 402 479 501 639 652 671 677 690 719 734 785 788 792 839 915 954 980 1003 1070 1099 
188	PK336	118	17	276 422 534 637 872 878 1052 1075 
189	PK229	112	17	379 435 552 559 578 594 614 792 830 833 
190	GOB	119	13	279 696 
191	TAYF	20	14	279 
192	GOB	94	7	390 477 
193	EHII	38	11	283 725 
194	PK180	99	14	292 294 637 736 776 814 1056 1060 1076 1102 
195	PK243	120	6	295 363 611 810 
196	TAYE	121	13	299 304 792 800 866 886 
197	GOB	97	9	301 628 1085 
198	EHII	113	13	
199	GOB	122	14	306 
200	TAYF	2	3	309 
201	PK243	49	11	312 543 969 
202	TAYD	8	13	312 483 496 680 718 789 865 
203	GOB	123	16	316 622 
204	TH224	124	3	320 578 642 689 1016 
205	PK338	125	1	322 475 493 494 521 522 524 571 573 630 632 641 642 655 664 670 671 674 690 702 717 723 734 742 749 763 772 774 775 776 780 781 788 789 791 793 795 802 804 808 819 824 826 827 836 837 843 847 858 860 861 862 865 866 868 869 870 871 872 873 874 875 876 877 878 879 881 882 883 884 886 887 888 889 890 891 892 893 894 895 896 897 898 899 900 901 902 903 904 905 906 907 908 909 910 
206	TAYE	105	12	328 596 646 737 869 
207	GOB	126	8	332 738 805 
208	EHII	123	15	340 393 
209	DAL204	1	17	356 362 609 624 625 655 670 784 793 852 869 873 893 902 935 937 940 952 1004 1073 1094 1102 
210	TH224	127	4	356 646 663 688 737 
211	PK336	128	14	360 706 726 745 948 996 1054 1055 1068 
212	PK25	129	5	362 379 428 457 472 494 513 515 556 587 630 634 644 689 708 769 809 811 828 844 852 882 895 904 923 947 959 962 993 997 1035 
213	PK243	119	15	823 
214	TAYD	25	14	368 431 497 857 878 911 
215	PK243	119	8	371 575 618 704 
216	PK180	64	16	373 547 832 858 862 884 1006 1045 1091 1097 
217	TH110	83	9	379 383 404 423 536 551 574 602 614 615 693 697 721 724 766 787 834 
218	TH110	89	13	389 493 494 571 776 871 913 963 1011 1015 1049 1066 1083 1090 1104 
219	GOB	23	17	394 402 673 
220	PK180	94	10	406 508 557 655 675 784 811 893 938 1085 
221	EHLEC	68	4	410 
222	EHII	110	7	412 473 
223	TAYF	119	17	
224	PK180	124	11	723 763 804 901 941 1022 1098 
225	TH224	103	6	491 603 740 805 992 
226	TAYF	6	15	553 
227	EHII	95	12	834 
228	PK180	94	6	573 793 806 866 886 905 1005 1018 1057 
229	PK338	130	15	588 599 610 632 641 651 664 675 690 717 772 795 808 827 837 876 877 879 880 882 883 898 905 907 908 933 942 946 948 953 964 971 983 1007 1019 1020 1040 1072 1079 1084 1093 1103 
230	TAYD	58	15	597 606 660 706 710 740 741 
231	EHLEC	27	2	616 
232	GOB	121	11	620 838 851 
233	TH224	120	7	653 775 778 857 
234	TAYD	75	17	707 864 885 1016 1032 1091 1097 
235	PK349	131	8	717 826 907 908 978 991 1016 1018 1019 1026 1070 
236	EHII	74	16	760 
237	EHII	64	17	778 
238	TAYE	115	14	830 1008 1011 1017 1038 1093 
239	PK243	120	5	860 881 927 989 
240	EHLEC	76	1	864 
241	TAYF	132	16	1012 
