Course	Room	Teacher	Time	Students
240	TH224	58	1	377 456 586 591 697 788 833 924 927 931 972 1051 1072 
241	TH104	17	12	391 593 
242	PK243	143	14	394 718 746 748 1057 
243	TH224	66	6	396 422 433 685 714 735 769 770 1041 
244	RCSEM	124	3	474 674 755 860 
245	DAL119	30	5	515 551 745 758 773 908 966 1058 1071 1098 
246	TAYG	34	1	404 416 491 530 627 654 664 669 671 687 689 690 694 759 809 822 836 838 839 840 857 858 859 861 869 892 895 897 898 899 901 903 904 
247	PK25	108	6	406 499 585 832 
248	PK349	100	3	411 599 630 690 694 859 891 895 897 929 930 934 936 950 955 965 971 973 987 1047 1056 1059 1064 1067 1068 1073 1084 1094 1096 1101 1111 1119 1122 1123 1125 1127 1128 1140 
249	CARP25	67	2	418 
250	TH224	144	16	421 501 533 575 661 831 
251	TAYF	19	12	426 475 479 486 530 573 
252	DAL2	67	17	439 459 823 
253	EHLEC	31	5	439 
254	TH224	145	4	464 542 659 668 956 1036 1067 1126 
255	TAYG	54	5	470 480 652 828 829 833 859 902 951 1012 1029 1055 1056 1070 1115 
256	PK349	53	16	471 582 636 747 
257	TAYD	139	2	625 
258	TH104	41	13	496 
259	TAYF	127	14	609 816 881 935 
260	EHI	115	4	501 556 642 687 707 708 711 726 734 759 781 787 788 848 863 1004 1009 1015 1030 1132 
261	TAYG	127	8	539 672 822 857 858 890 934 973 995 1007 1074 1112 
262	CARP17	146	2	540 568 725 749 798 842 850 1049 1117 
263	TAYE	28	5	609 648 
264	TAYG	62	12	563 624 677 725 831 842 855 858 884 902 
265	RCSEM	147	2	1026 
266	TAYF	148	6	583 657 723 831 905 932 1011 
267	TH104	86	14	598 907 
268	TH104	120	8	601 939 970 990 
269	TAYE	28	9	648 
270	GOB	121	4	651 892 914 937 1002 1028 
271	PK25	122	9	658 800 
272	GOB	9	11	663 
273	EHLEC	31	3	771 
274	TH104	120	10	696 798 972 
275	EHLEC	45	6	740 
276	TH104	130	16	756 
277	DAL1	19	2	770 865 899 
278	TH251	149	1	
279	CARP25	86	1	880 959 
280	PK349	150	17	884 943 1083 1092 
281	PK180	151	7	901 994 1037 1080 1107 1125 1127 1139 
282	GOB	142	12	935 
283	TH224	152	13	943 1019 1022 1062 1075 1107 1116 
