Course	Room	Teacher	Time	Students
32	TAYF	31	3	14 15 50 72 80 94 102 104 125 203 347 352 383 394 417 455 470 476 508 512 513 532 540 597 600 609 678 681 687 787 1102 1481 
33	TH224	32	9	15 60 73 78 531 694 822 891 904 1446 
34	TH224	20	14	15 73 78 172 720 881 891 1169 1420 
35	DAL315	33	5	16 19 61 103 111 382 543 1595 
36	DAL315	34	6	14 16 123 553 805 1094 1446 
37	DAL315	35	10	16 19 257 406 434 
38	DAL315	35	7	16 51 103 340 468 848 1639 
39	EHII	36	12	17 97 298 605 705 1623 
40	TAYF	37	14	18 104 342 456 539 705 744 802 830 858 872 1084 1464 1594 1623 
41	PK20	38	9	19 44 48 70 86 180 191 214 374 1528 
42	TH104	39	16	20 100 479 741 1102 1640 
43	PK349	40	3	21 37 49 53 58 64 66 77 96 97 98 106 118 129 141 171 179 193 196 199 209 255 263 278 280 289 301 318 380 395 404 407 427 430 466 483 487 523 528 535 536 603 607 615 671 716 793 1104 1406 1469 1477 
44	PK349	41	6	21 53 77 95 97 98 114 129 131 276 280 289 301 350 354 380 392 446 471 487 501 503 512 528 535 603 670 876 883 1452 1456 1469 1624 1635 
45	DAL119	19	9	22 24 88 94 136 194 258 271 537 556 592 602 691 693 721 734 737 809 853 873 
46	PK336	42	5	23 37 230 375 422 496 798 847 858 942 996 1008 1087 1106 
47	PK349	43	8	23 42 106 156 178 184 196 233 267 318 345 349 427 446 464 478 483 486 536 598 742 835 843 883 923 1555 
48	PK349	44	9	23 30 114 117 118 131 276 278 345 349 350 380 381 466 478 501 528 535 670 713 1469 1532 
49	PK336	45	4	23 37 184 363 392 630 670 793 803 864 930 979 1005 1098 
50	CARP21	46	6	24 121 145 245 315 333 341 413 473 484 504 543 547 555 559 577 580 606 616 667 732 776 910 977 1026 1046 1064 1085 1110 1111 1184 1207 1459 1479 1480 1545 1560 
51	DAL119	47	2	24 136 153 258 312 321 329 636 721 775 798 809 930 934 937 1139 1187 1203 1209 1237 1298 1311 1352 1369 1397 1410 1447 
52	PK20	9	3	25 65 76 93 140 180 208 230 238 252 306 319 374 516 519 574 677 731 736 1000 1429 1430 
53	CARP25	48	3	26 264 1173 1197 1201 1237 1242 1292 1331 1362 1391 1417 1475 
54	TAYE	32	5	26 176 337 955 1003 1281 
55	DAL300	49	8	27 89 242 336 748 849 931 1008 1543 1558 
56	CARP21	15	3	28 237 260 411 457 567 751 760 772 927 946 992 1049 1058 1060 1077 1118 1122 1138 1146 1169 1195 1199 1204 1216 1227 1241 1245 1247 1268 1280 1313 1319 1323 1328 1345 1351 1354 1359 1365 1366 1371 1382 1478 1524 1602 
57	CARP21	50	2	29 64 87 160 164 210 227 234 241 251 256 271 294 314 391 393 524 564 651 656 692 715 733 752 757 768 815 1031 1091 1094 1114 1127 1134 1152 1166 1186 1208 1214 1220 1241 1243 1246 1258 1261 1289 1294 1305 1309 1312 1329 1336 1341 1375 1394 1402 1428 1488 1494 
58	DAL315	33	1	31 286 391 703 708 975 1000 1448 1470 1494 
59	TH224	14	6	31 43 107 119 170 177 425 538 591 613 827 
60	PK278	38	3	34 137 143 150 172 189 195 198 254 303 310 320 324 405 596 611 832 871 1574 
61	DAL119	4	15	36 75 105 125 130 281 285 477 542 590 599 672 721 998 1437 1575 1630 
62	DAL119	4	3	38 69 75 82 105 115 120 130 205 277 281 348 353 477 593 672 679 680 684 710 851 1437 
63	PK336	51	3	36 99 108 291 364 365 376 445 458 501 505 635 705 847 864 873 1476 1488 1531 1644 
64	TAYD	52	3	575 885 954 
65	DAL300	19	6	37 557 568 775 786 1087 1149 1447 1473 1476 1489 
66	TAYB	53	9	38 152 243 290 711 
67	PK278	54	5	11 40 56 73 388 397 424 426 440 444 601 664 675 1449 
68	PK278	55	4	40 73 137 143 150 172 195 198 303 310 320 405 611 683 1475 
69	CARP21	56	14	40 47 48 67 86 91 107 108 109 133 139 160 161 337 352 429 565 703 820 900 922 996 
70	PK243	57	3	42 355 435 698 1552 
71	PK20	58	4	44 93 206 226 268 274 300 305 331 372 387 574 585 619 657 769 1476 1483 1485 
72	PK278	55	1	45 223 224 225 226 230 252 287 306 307 312 330 331 334 361 372 448 451 452 453 516 519 521 549 551 574 576 587 616 633 650 686 720 731 766 778 785 1122 1139 1178 1190 1245 1250 1262 1275 1276 1283 1314 1321 1379 1391 1429 1476 1484 1554 1556 
73	TH224	59	2	45 46 55 122 128 132 283 284 291 416 442 499 510 534 666 701 841 888 1526 1569 
74	TAYB	25	8	38 105 130 290 597 711 1641 
75	DAL315	35	2	49 168 339 359 413 465 996 1073 1536 1589 
76	EHII	60	1	50 124 429 512 513 573 589 594 642 678 1047 1066 
77	TAYF	61	15	50 104 313 338 352 394 512 530 540 550 552 594 687 716 1611 
78	TH111	13	2	25 51 558 693 759 827 889 898 936 960 1164 1191 1222 1479 
79	DAL315	62	3	51 87 275 377 392 475 723 821 1581 
80	DAL119	63	7	52 95 239 255 304 326 409 437 449 632 641 725 746 761 769 874 944 1089 1096 1458 1615 1631 
81	PK336	64	1	52 127 135 148 178 216 256 296 323 356 486 520 638 714 730 763 789 1060 1119 1152 1223 1236 1257 1279 1284 1288 1292 1311 1317 1318 1341 1418 1491 1525 1566 1576 1636 
82	TH104	65	9	53 140 372 485 593 1409 
83	PK20	24	5	54 170 307 384 406 708 803 861 870 882 939 951 1440 1457 1528 
84	CARP25	66	9	55 519 534 1293 1541 1569 
85	CARP25	67	12	55 243 283 860 
86	DAL300	49	14	57 474 506 669 713 849 921 1090 
87	TAYB	68	11	58 116 671 
88	DAL119	69	6	58 355 414 582 749 792 948 1009 1016 1017 1023 1028 1030 1032 1040 1072 1086 1499 1500 1591 1592 1643 
89	CARP21	70	15	59 74 106 127 146 151 152 162 234 275 411 444 543 571 579 591 617 620 649 717 801 1000 
90	TH116	71	5	59 1063 
91	CARP15	72	1	60 531 844 
92	TH224	71	10	60 210 309 317 711 745 782 977 1374 1460 
93	TAYB	73	3	61 344 833 875 899 943 999 1036 1463 1467 1551 
94	PK349	74	5	63 87 99 153 165 167 169 187 195 231 234 294 314 325 329 331 338 386 409 445 465 495 510 526 548 575 584 595 643 653 723 728 740 741 802 862 892 1574 
95	PK349	75	4	64 128 131 207 247 270 327 365 410 427 487 491 522 601 654 718 722 752 776 808 984 1081 1123 1130 1161 1174 1179 1182 1198 1201 1202 1211 1225 1236 1240 1270 1322 1332 1342 1348 1356 1371 1381 1384 1389 1393 1403 1425 1541 1559 1584 
96	PK349	76	11	64 114 156 179 184 196 278 350 381 430 533 598 603 647 905 908 1477 1576 
97	TH224	77	7	68 83 144 161 190 302 856 988 1426 1438 1457 
98	BYC127	52	5	71 88 110 
99	CARP21	78	13	71 72 87 101 103 244 252 266 351 359 430 438 468 568 667 693 715 729 734 735 757 1559 1595 
100	DAL300	79	16	71 108 188 258 445 592 626 
101	PK278	80	6	73 143 150 172 195 198 303 310 320 324 405 1475 
102	EHLEC	81	5	78 148 149 295 362 1586 
103	TAYE	72	4	78 313 822 928 1407 1446 
104	TH104	49	6	76 79 316 511 610 974 1367 1396 1604 
105	DAL119	22	12	11 79 89 95 174 189 205 455 588 617 641 663 843 956 981 1074 1076 1564 
106	TAYB	82	5	173 175 183 186 416 447 612 745 
107	EHLEC	66	7	81 495 569 694 1254 
108	TAYG	83	1	82 859 
109	TAYD	84	5	82 112 115 957 1540 
110	TAYF	82	12	83 219 240 368 452 580 761 765 781 1127 1154 1220 1238 1287 1290 1483 1512 1557 
111	CARP25	85	13	83 977 992 1366 
112	TH104	39	8	20 85 100 101 277 353 469 513 806 1637 
113	GOB	34	1	89 352 460 499 543 1502 
114	CARP21	86	16	90 173 215 221 260 284 330 628 767 788 818 825 842 862 927 980 1013 1024 1039 1049 1587 
115	TH110	87	6	92 287 515 549 631 778 877 912 973 1024 1052 1495 
116	TAYF	88	13	94 165 220 257 382 417 450 455 584 662 872 918 1010 1272 1444 1575 1580 
117	EHLEC	81	2	80 84 94 104 113 165 295 455 627 629 918 1444 1486 
118	TH104	32	11	14 95 212 408 928 1411 
119	TAYB	89	7	96 116 126 179 188 201 481 699 852 893 
120	TH110	90	2	102 208 361 453 540 602 631 683 771 836 916 940 1007 1495 1534 1614 1634 
121	TAYF	29	16	102 148 187 203 379 383 470 508 532 681 687 690 724 1439 1586 
122	EHLEC	67	8	103 164 187 1573 
123	CARP21	91	4	67 70 81 108 121 139 144 155 185 190 236 241 280 282 326 333 337 375 399 408 412 428 433 469 470 484 504 535 547 591 668 686 695 766 799 831 952 965 1085 1465 1484 1528 
124	TH110	92	3	111 270 549 595 633 645 719 817 837 912 956 1039 1088 1334 1459 1570 1580 
125	DAL119	93	8	112 202 329 402 693 1092 1165 1174 1184 1228 1248 1249 1252 1265 1279 1283 1287 1305 1362 1392 1393 
126	DAL119	94	13	112 125 188 246 296 385 452 599 613 641 654 776 985 1037 1089 1287 1441 1461 
127	DAL212E	4	1	116 542 590 712 848 1630 
128	PK349	95	12	112 117 193 204 503 509 961 997 1056 1061 1062 1065 1075 1488 1504 1555 1561 
129	DAL300	96	13	44 120 167 527 680 895 908 914 
130	PK349	97	1	122 149 163 212 228 229 246 250 253 304 313 342 344 371 377 384 406 412 450 468 555 558 559 585 622 645 648 660 661 662 721 747 761 770 775 780 783 788 1011 1014 1055 1079 1103 1121 1126 1127 1132 1134 1141 1145 1148 1150 1157 1167 1168 1175 1189 1193 1195 1203 1206 1218 1226 1230 1233 1242 1246 1270 1295 1297 1313 1319 1323 1326 1343 1348 1356 1363 1365 1367 1368 1370 1374 1380 1384 1385 1387 1395 1413 1417 1422 1433 1434 1435 1441 1483 1508 1517 1583 1608 
131	TH224	98	11	46 122 132 309 442 534 704 746 1059 1443 
132	EHII	99	3	123 134 157 222 346 357 362 387 565 838 1235 
133	TH224	100	3	128 266 396 416 510 520 594 715 750 940 945 1031 1103 1114 1224 1251 1264 1271 
134	CARP21	14	10	131 186 267 283 315 341 352 484 582 589 618 695 781 959 1263 1318 1329 1353 1363 1444 1452 1492 1533 1611 1642 
135	EHLEC	101	4	134 235 267 295 552 582 597 627 1018 1066 1402 1426 
136	EHLEC	102	9	72 134 605 
137	DAL300	47	17	136 194 312 556 734 934 937 
138	TH111	103	3	138 413 468 490 526 931 1019 1040 1050 1051 1136 1177 1275 1511 1516 1562 
139	PK20	104	7	100 140 158 400 629 677 696 850 909 917 953 1090 1533 
140	CARP21	7	11	139 142 144 160 174 176 181 185 190 200 341 375 420 547 550 559 563 606 668 676 682 695 697 702 709 828 
141	PK20	26	1	141 143 203 219 222 232 244 245 254 320 367 399 408 411 432 483 490 569 581 583 619 635 647 655 656 664 688 740 755 756 757 784 786 871 976 1044 1105 1109 1113 1116 1125 1137 1140 1144 1151 1153 1155 1156 1159 1163 1176 1177 1182 1185 1192 1196 1205 1209 1213 1215 1232 1237 1238 1239 1244 1247 1274 1278 1296 1315 1325 1329 1337 1338 1339 1342 1344 1357 1364 1378 1383 1393 1397 1399 1400 1401 1412 1419 1425 1478 1493 1618 
142	DAL119	68	4	146 159 188 189 291 315 378 525 580 617 706 781 813 819 826 838 848 880 933 987 1352 1551 
143	CARP21	105	9	148 165 181 184 229 337 358 375 376 395 449 456 465 488 563 589 774 791 793 886 899 951 954 994 1044 1099 1100 1547 
144	TH111	1	9	149 200 259 518 1035 1424 
145	PK349	74	2	137 150 178 204 218 233 247 249 261 262 310 327 335 363 373 401 405 439 448 462 464 494 500 516 525 542 557 604 611 632 639 644 650 671 722 763 1009 1016 1021 1022 1070 1129 1136 1162 1165 1178 1198 1210 1211 1212 1240 1254 1259 1260 1273 1317 1320 1325 1327 1330 1349 1362 1364 1376 1377 1389 1406 1418 1421 1474 1607 
146	DAL315	50	8	151 206 251 441 549 1053 1411 
147	EHLEC	106	3	147 153 652 743 758 773 810 815 995 1215 1507 1638 
148	TH224	107	8	155 223 357 358 431 459 621 649 959 971 1535 
149	EHII	36	11	229 434 555 627 744 1501 
150	EHII	37	8	97 221 436 449 927 972 1572 
151	DAL315	15	9	158 463 1010 1170 1224 1290 1301 
152	DAL119	108	16	105 159 186 313 335 355 371 478 518 580 748 804 958 1101 1483 1603 
153	TAYF	109	7	101 162 169 173 210 363 367 402 658 684 771 1115 1123 1131 1162 1183 1187 1207 1217 1227 1424 1447 1472 
154	TH224	20	12	99 162 250 292 314 443 614 692 1312 
155	TH104	110	12	163 339 491 495 624 652 776 1081 
156	PK336	111	6	165 288 298 351 537 569 702 737 797 820 886 924 949 1099 1585 
157	TH110	23	1	74 166 259 277 378 437 640 658 719 746 754 787 927 1007 1013 1024 1256 1264 1285 1606 1628 1629 
158	TH224	112	1	168 579 636 762 891 966 992 1078 1202 1234 1268 1291 1340 1416 1487 1599 
159	TH104	113	14	135 168 285 286 585 915 1610 
160	DAL300	8	1	173 215 260 673 696 749 946 1131 1164 1179 1191 1204 1208 1327 1394 1415 
161	DAL300	52	9	167 174 385 558 625 703 758 902 903 934 1538 
162	BYC127	46	1	139 174 547 580 667 702 776 922 
163	TAYB	114	2	338 573 1111 1118 1199 1252 1281 1284 1302 1416 1420 
164	CARP21	115	17	179 245 247 324 327 336 497 593 623 626 647 661 792 1158 1161 1186 1255 1334 1430 1445 
165	PK336	52	7	109 181 489 676 847 979 1473 
166	TAYF	101	11	67 71 84 88 99 171 182 228 235 338 393 484 573 660 747 752 1166 1311 1453 1546 
167	TAYB	116	6	175 183 371 393 438 646 941 1063 1119 1453 1503 
168	PK349	95	10	190 216 217 225 264 323 354 360 397 493 520 641 698 742 950 978 1004 1012 1071 1577 1578 1613 
169	TH224	98	4	83 192 309 317 610 612 646 651 859 879 1063 1088 1428 1454 1460 1553 1582 
170	TAYB	5	10	193 632 839 1539 
171	TH104	110	1	193 239 404 407 653 791 1235 1358 1513 
172	CARP25	117	10	120 194 457 592 
173	TAYF	102	17	236 334 369 451 489 599 614 638 655 764 1261 1274 1310 1324 1419 
174	DAL300	118	10	197 260 370 403 482 628 818 911 919 992 1605 
175	PK349	119	16	204 225 264 503 572 742 1045 1062 1145 1321 1577 
176	PK278	55	7	27 206 404 531 616 1290 1358 1369 1419 
177	PK20	58	12	208 850 
178	PK243	120	4	209 215 321 435 486 658 720 
179	CARP21	121	12	26 211 212 328 621 660 829 906 989 1057 1144 1158 1166 1167 1219 1235 1258 1264 1267 1285 1300 1423 1493 1588 1597 
180	TAYF	122	5	212 241 340 401 463 727 786 866 1109 1114 1122 1159 1164 1219 1222 1280 1320 1327 1347 1355 1358 1359 1375 1380 1431 
181	PK243	123	7	215 218 401 650 1377 
182	TAYB	108	4	217 571 623 890 901 934 1064 1067 1072 1480 1579 
183	PK349	75	14	66 217 264 425 466 472 480 507 607 714 739 742 865 938 950 
184	DAL300	49	2	209 392 526 572 596 1017 1121 1386 1460 1499 1617 
185	GOCOM	124	1	220 562 609 768 1077 1249 1294 1423 1609 
186	EHII	125	2	220 394 396 470 507 600 634 640 756 869 896 993 1037 
187	TAYE	126	8	224 926 1068 1296 1510 
188	GOB	127	3	113 227 461 493 1554 
189	CARP21	77	1	96 211 231 263 272 325 332 336 363 398 421 461 485 491 584 588 634 637 639 690 706 758 765 781 1091 1124 1133 1143 1149 1154 1172 1173 1214 1224 1229 1231 1273 1282 1308 1312 1336 1345 1346 1361 1424 1442 1453 1522 1575 
190	DAL300	85	3	248 259 265 279 284 370 628 696 788 816 818 1466 
191	DAL119	108	1	155 202 237 322 329 389 465 487 663 685 750 751 760 772 1020 1110 1112 1118 1135 1138 1180 1188 1194 1199 1200 1210 1248 1251 1260 1263 1265 1266 1271 1280 1307 1309 1316 1320 1328 1333 1335 1354 1355 1372 1376 1392 1398 1405 1406 1408 1428 1474 
192	PK349	40	7	238 521 784 880 1028 1032 1112 1156 1177 1188 1190 1196 1200 1205 1221 1250 1262 1263 1272 1281 1284 1306 1314 1316 1335 1350 1353 1354 1355 1360 1383 1398 1414 1544 
193	TH104	128	2	217 239 434 613 623 653 753 769 774 794 1124 1169 1206 1218 1269 1458 
194	TAYE	129	10	242 789 
195	TH116	10	2	243 280 522 589 751 878 982 1432 1455 1514 
196	DAL300	130	4	27 80 102 249 404 562 572 583 1226 1353 1376 1507 1523 1567 
197	CARP25	104	17	250 279 804 
198	EHII	60	4	266 325 609 625 768 840 846 1011 1404 1415 1444 1596 
199	PK349	44	13	42 56 98 210 267 270 390 404 439 557 615 716 720 797 1130 1472 
200	TAYF	131	2	207 270 285 326 331 337 412 447 496 514 547 571 624 649 657 1082 1093 1188 1232 1318 1323 1353 1356 1367 1371 1382 1556 
201	TAYF	53	8	132 201 273 333 374 414 568 754 884 1125 1152 1158 1160 1167 1191 1207 1223 1230 1239 1266 1276 1369 1372 
202	PK20	132	11	275 882 909 
203	PK243	133	2	12 255 267 304 324 366 419 502 541 800 1145 1171 1180 1200 1216 1221 1233 1297 1306 1308 1313 1326 1331 1343 1360 1361 1374 1395 1414 1427 1558 
204	TAYE	129	6	72 837 867 913 1021 
205	CARP25	32	7	292 314 341 441 455 544 548 
206	TH224	20	15	149 303 318 362 515 600 754 792 1197 
207	BYC106	134	1	321 348 447 925 1048 1081 1421 
208	TH224	98	16	308 730 790 810 827 962 1443 1526 1527 
209	TH104	128	3	2 154 168 200 214 312 316 522 777 986 1347 1449 
210	TAYE	126	1	317 401 488 536 565 621 739 743 855 1068 1411 
211	TAYD	135	1	327 459 796 1025 1080 1633 
212	GOB	136	7	331 389 425 460 
213	TAYF	137	10	230 488 515 731 783 1157 1168 1187 1218 1221 1269 1279 1291 1293 1303 1387 1423 
214	TH111	130	12	343 604 
215	TH111	138	4	69 109 293 302 345 514 533 551 553 576 587 861 983 1442 1470 1534 
216	EHII	88	14	350 400 451 498 1559 
217	PK338	41	1	77 131 301 503 1452 1456 1532 
218	TH104	84	13	277 316 353 360 883 1407 1458 1590 
219	PK349	132	15	354 466 480 507 714 739 948 950 1450 1578 1601 1613 
220	PK243	139	5	355 418 608 698 1455 
221	TH104	140	10	84 327 359 366 447 712 1277 1413 1441 
222	EHLEC	141	10	364 724 
223	BYC127	52	4	364 786 947 996 
224	TH116	142	1	366 554 1258 1267 1304 1306 1360 1373 1388 1409 1509 1632 
225	EHII	36	9	369 613 639 770 1146 1282 1351 1484 
226	TAYF	82	6	346 377 789 1124 1146 1162 1181 1185 1194 1195 1213 1227 1234 1249 1251 1328 1338 1349 1390 1397 1398 1400 1403 1405 1460 
227	BYC127	79	2	253 379 737 773 1340 
228	GOCOM	143	2	382 402 863 1137 1217 1278 1307 1472 1490 1506 1586 
229	DAL315	78	4	111 191 257 382 434 684 913 1069 1448 
230	PK278	17	8	388 440 834 
231	PK243	123	6	397 418 426 608 854 
232	TH104	94	17	61 414 779 1019 1480 
233	EHII	102	10	417 456 705 773 851 1464 1468 1572 
234	TH116	144	4	420 1451 1531 1568 
235	PK336	145	8	422 530 532 799 814 841 
236	CARP25	20	8	232 325 439 1299 
237	BYC127	42	6	437 556 937 1006 
238	TAYE	146	9	162 443 733 
239	CARP25	141	14	34 993 1428 1471 
240	GOB	147	8	471 1481 
241	PK349	132	17	86 91 507 923 958 1457 1537 1601 
242	GOB	145	4	141 701 1620 
243	TAYE	66	3	311 317 360 497 722 867 913 
244	GOB	145	10	496 
245	TH111	79	10	145 617 937 1310 
246	TAYD	79	4	485 498 558 725 744 1623 
247	GOB	145	5	499 1077 1349 1384 
248	EHII	148	7	383 511 618 787 1128 1147 1396 1412 1571 
249	DAL315	20	11	106 515 717 1147 1627 
250	PK336	75	9	517 895 907 1107 1505 
251	GOB	149	6	141 309 329 461 1520 
252	TH111	142	16	
253	TH111	32	17	524 
254	TH224	150	5	
255	TH111	80	5	
256	DAL300	151	5	43 182 467 492 529 538 544 545 560 561 564 570 578 581 1095 
257	DAL300	86	11	33 474 482 546 566 567 577 586 767 
258	CARP25	141	5	332 573 715 1043 1390 1439 1542 
259	TH116	36	7	605 
260	TAYB	142	13	612 
261	TH111	152	6	373 615 1027 1036 1054 1277 1302 1324 1341 1570 
262	DAL25	141	1	115 626 
263	TH104	83	4	163 316 489 656 1125 1176 1190 1416 1578 
264	TH110	153	7	541 630 800 812 877 912 1529 
265	CARP25	115	11	265 640 868 977 1234 
266	DAL119	49	17	80 170 225 238 240 427 521 574 644 731 1128 1157 1322 1373 1421 1558 
267	TAYF	137	4	370 432 662 758 1060 1110 1170 1184 1204 1215 1231 1248 1250 1257 1265 1294 1307 1350 1378 1396 1399 1413 1422 1488 
268	TH224	59	17	20 55 291 340 441 642 726 1108 1526 
269	TH111	96	14	673 807 
270	DAL25	65	2	101 469 1640 
271	DAL300	92	15	85 221 265 688 748 1029 1034 1563 
272	TAYE	121	7	822 904 1153 1175 1197 
273	TAYE	154	12	743 
274	TH104	65	15	53 479 774 824 929 970 
275	TH111	19	13	6 524 
276	GOB	155	2	306 309 785 1006 1520 
277	CARP15	32	2	790 1407 1412 1475 
278	TAYE	66	13	837 
279	CARP15	32	3	844 874 
280	TAYG	130	5	849 
281	TAYE	156	11	867 894 
282	TH102	32	1	897 
283	TAYE	156	2	328 562 821 920 1126 1144 1253 1496 1619 
284	TH116	66	6	1043 1439 
285	BYC127	42	8	1083 
286	TH111	103	7	1087 1135 1225 1299 1515 1518 1520 1521 
287	CARP25	84	1	794 1092 1093 1094 1111 1114 1115 1117 1120 1123 1128 1129 1130 1136 1142 1146 1147 1158 1160 1161 1162 1165 1166 1169 1170 1171 1174 1181 1183 1184 1186 1187 1197 1198 1201 1207 1211 1212 1216 1217 1219 1220 1221 1222 1225 1227 
288	TH104	157	5	130 213 385 925 1113 1116 1163 1302 1441 
289	TH111	158	8	220 284 495 607 634 1395 1451 1465 1517 
290	CARP25	79	15	39 729 1254 1436 
291	TAYD	63	8	133 285 
292	CARP25	115	6	59 74 314 548 595 614 1563 1587 
293	TAYG	157	2	79 82 1581 
294	GOCOM	127	5	609 
295	TAYD	159	6	378 710 1462 
296	GOCOM	124	4	493 896 1497 
297	BYC127	160	3	24 321 700 732 1612 
298	TAYD	161	2	485 567 638 1540 1550 
299	TAYG	161	3	663 1472 
300	TH111	71	11	197 700 1621 
301	GOB	147	11	361 
302	BYC127	161	7	639 1490 
303	TAYG	117	4	197 1008 
304	TH111	108	15	884 
305	CARP25	18	16	61 169 688 1083 
306	EHLEC	142	11	552 1531 
307	TAYB	69	12	201 481 
308	TAYD	144	7	309 1549 
309	TAYE	142	14	242 
310	TAYF	162	1	266 1277 1322 1330 1334 1349 1371 1381 1382 1386 1389 1477 
311	TH116	146	8	701 
312	TH116	100	9	1592 
313	BYC127	68	9	1598 
314	GOB	147	9	306 1286 
315	GOB	147	12	785 
316	DAL25	142	3	1616 
317	DAL315	117	12	674 
318	TH102	3	3	531 
319	GOB	163	13	
320	TH116	142	10	1103 
