Course	Room	Teacher	Time	Students
28	EHLEC	27	6	16 24 38 65 78 335 379 480 507 607 672 703 735 1425 1476 1528 
29	TAYD	28	6	17 42 60 77 80 90 113 126 138 149 257 277 283 286 322 363 408 476 477 503 601 602 604 665 676 742 1093 1202 1214 
30	BYC127	29	15	17 81 261 394 539 552 
31	TH121	30	4	18 439 
32	EHI	31	1	272 279 412 546 585 592 600 605 657 672 1468 
33	CARP21	18	5	19 119 135 146 644 653 691 731 810 923 967 986 1173 1227 1480 1496 
34	PK338	32	1	9 19 183 210 217 225 227 228 237 282 290 296 301 304 305 316 319 322 346 347 389 392 393 415 418 423 427 433 475 485 503 519 533 549 613 635 692 695 697 710 716 725 772 777 780 786 790 791 794 797 798 801 802 817 818 819 821 823 833 838 841 853 859 863 883 885 889 890 893 896 897 904 920 930 932 937 950 952 971 973 974 976 981 992 1000 1019 1035 1036 1037 1039 1040 1048 1051 1059 1073 1076 1096 1115 1133 1138 1156 1165 1273 1383 1441 1489 
35	BYC127	33	7	20 363 388 429 485 559 634 670 771 849 892 893 970 1115 1347 
36	PK338	34	12	22 95 113 148 176 287 311 333 359 597 766 
37	PK20	35	8	23 41 44 54 97 313 541 542 1191 
38	DAL119	36	6	25 28 37 43 67 73 79 98 230 266 314 321 365 367 370 373 400 424 463 664 671 678 755 1167 1179 1238 
39	CARP21	37	7	26 55 346 403 518 675 676 722 1195 1248 1349 1369 1593 
40	CARP21	38	14	26 49 289 440 540 643 675 1207 1293 1456 
41	TH110	39	9	28 37 39 97 104 120 134 157 212 246 262 384 453 467 477 618 622 646 723 1082 1408 1436 1468 1469 
42	EHLEC	40	10	10 30 260 267 275 406 474 511 556 741 1064 
43	PK25	41	2	30 47 58 258 290 315 333 356 362 469 516 1241 1273 1281 1336 1409 
44	EHI	42	2	31 124 408 421 463 480 496 507 521 704 1444 
45	TAYD	43	2	32 100 109 135 235 519 563 564 577 581 637 644 719 761 792 793 796 816 819 824 836 840 881 882 904 919 941 954 975 1006 1019 1069 1088 1170 1214 1541 
46	TH110	13	16	34 278 404 448 527 673 692 756 1177 1209 1245 1253 1307 1434 
47	PK180	44	3	36 112 128 166 168 169 171 327 353 417 522 552 662 750 1120 1198 1294 
48	PK180	45	5	36 106 112 128 140 166 168 169 171 182 206 325 327 353 522 552 603 662 750 1120 
49	TAYSEM	17	3	37 156 186 580 778 910 983 1353 
50	EHLEC	16	7	38 191 201 220 280 334 335 351 381 412 493 521 637 831 1096 
51	CARP21	37	12	40 132 215 526 841 978 1059 1284 1309 1468 1513 
52	PK20	46	4	41 54 104 118 127 136 167 178 189 200 212 324 326 371 453 486 494 498 573 620 621 735 1113 1137 1164 1208 1219 1264 1549 1595 
53	DAL119	47	9	43 60 73 84 98 109 366 437 671 1214 1228 1235 1239 1251 1260 1317 1337 
54	PK20	48	7	44 127 147 150 234 244 263 313 494 541 677 1318 
55	EHI	49	6	45 63 115 261 495 743 1329 1381 
56	EHLEC	50	8	45 125 215 275 305 406 515 732 809 1084 1117 1123 1143 1350 
57	DAL300	51	3	46 365 376 427 469 482 674 721 753 787 1161 1287 1384 1463 1555 
58	PK338	52	5	20 48 75 105 151 152 159 175 204 241 251 259 281 287 291 336 358 382 390 410 428 484 535 537 576 593 594 615 645 682 685 705 739 770 1065 1080 1085 1087 1089 1153 1163 1174 1190 1255 1269 1272 1282 1311 1510 
59	CARP21	53	2	49 119 146 289 403 411 518 562 574 621 756 1195 1207 1345 1357 1369 1456 
60	DAL300	54	17	51 161 341 404 424 746 748 
61	TH121	55	2	51 656 714 797 876 
62	TAYE	56	11	53 150 1062 1104 
63	TH110	57	2	54 116 157 188 227 246 384 449 477 481 490 543 597 615 628 635 669 723 727 752 870 951 961 1068 1073 1081 1082 1123 1127 1196 1222 1231 1261 1288 1476 1478 1482 1523 1526 
64	EHLEC	58	3	42 55 65 391 461 601 602 659 879 1223 1230 1262 1283 1305 1374 1405 1416 1512 1513 1542 
65	EHLEC	59	13	56 83 614 819 867 1393 1502 1517 1541 1563 
66	PK180	60	8	56 57 64 399 554 693 1098 1125 
67	DAL119	61	5	59 107 129 130 131 142 160 181 187 272 274 284 355 400 401 435 466 473 554 560 570 606 668 696 765 
68	TAYG	62	4	59 142 153 181 284 
69	TAYSEM	30	5	61 396 439 544 1088 1313 1355 
70	TH110	63	4	57 64 215 216 254 342 431 456 480 648 649 744 781 800 811 830 832 835 852 890 949 972 973 1071 1110 1190 1466 1485 1520 1565 1567 1579 1580 
71	EHI	31	3	201 215 338 519 566 789 1187 1219 1525 
72	TH110	64	1	66 96 108 122 177 193 197 216 239 309 422 428 467 572 577 743 795 805 820 829 835 843 844 865 866 868 877 887 892 905 908 909 918 922 926 927 933 949 954 964 972 991 993 997 1008 1028 1029 1030 1044 1075 1092 1102 1123 1130 1131 1398 1461 1482 1514 1595 
73	DAL119	65	15	66 95 272 355 435 443 466 473 606 660 668 765 1150 1354 
74	PK336	66	2	66 111 117 560 611 658 672 703 760 768 1148 1169 1297 1346 1356 1380 1399 1441 
75	TAYD	67	13	67 94 137 151 161 291 340 366 374 393 414 558 583 652 685 751 1091 1364 1386 1430 1467 1493 
76	TAYE	56	1	100 134 162 208 468 526 719 731 951 1525 1566 
77	TH110	68	11	70 82 116 118 157 163 369 499 508 557 596 605 617 659 1221 1372 1373 1377 1379 1410 
78	DAL119	65	2	71 129 142 145 160 187 195 213 224 284 301 323 352 385 390 696 734 750 807 857 862 866 897 912 986 991 1052 1072 1594 
79	PK25	69	4	72 290 516 587 613 712 1322 1352 1359 1360 1509 
80	PK278	70	2	72 205 278 310 327 455 548 653 700 712 776 794 802 817 853 883 899 969 976 995 1010 1020 1021 1077 1360 1519 
81	DAL300	71	5	74 341 376 482 616 749 1333 1384 1431 1526 1550 
82	TAYE	51	7	74 77 152 616 674 717 1333 
83	PK278	72	3	74 107 111 131 163 269 356 425 567 665 742 893 950 1101 1154 1206 1214 1234 1251 1254 1278 1315 1326 1382 1440 1477 1484 
84	PK338	73	4	48 75 130 154 159 175 231 241 246 278 294 299 332 344 382 410 428 441 452 501 525 537 578 591 593 594 614 634 682 685 699 728 745 770 928 1014 1046 1047 1109 1119 1124 1234 1269 1278 1341 1375 1404 1429 1448 1461 1477 1527 1531 1587 
85	PK338	74	8	75 105 130 137 151 152 175 259 281 287 291 332 353 390 451 452 484 501 535 593 682 699 705 769 770 1065 1080 1089 1109 1153 1174 1176 1448 
86	PK278	72	8	162 164 288 307 336 430 603 
87	DAL300	75	6	173 611 1141 1406 
88	BYC127	12	5	21 42 79 110 117 122 139 394 409 506 546 1084 1086 1230 
89	DAL119	76	12	80 173 191 217 230 314 373 408 509 645 746 1274 1300 1452 1548 
90	DAL2	77	1	81 155 190 555 732 1524 
91	BYC127	39	11	81 117 133 262 394 618 1288 
92	DAL300	71	2	38 84 174 273 302 553 625 674 749 804 1030 
93	BYC127	78	8	349 479 517 520 571 584 623 1094 1157 1431 
94	TAYD	21	5	86 100 254 301 328 384 421 457 529 536 636 771 778 783 796 805 895 910 936 938 965 984 1030 1056 1109 1130 1134 1267 1508 1564 
95	EHLEC	18	14	87 184 318 335 471 706 1096 
96	PK338	73	10	88 359 402 426 446 465 470 550 558 591 747 1266 
97	DAL300	79	7	91 312 341 366 443 608 746 1085 1091 1151 1266 1375 
98	TH251	80	1	50 270 655 1080 1185 1491 1513 
99	TAYE	81	12	281 1112 1121 1483 
100	PK338	82	7	62 96 109 158 189 260 265 268 276 387 395 442 445 461 468 619 628 643 658 703 763 792 795 828 870 983 1079 1083 1138 1154 1236 1257 1291 1327 1392 1393 1417 1504 
101	DAL119	22	4	78 101 191 237 309 339 340 447 631 707 714 720 737 738 774 776 796 801 912 936 944 946 956 1075 1141 1489 
102	TAYE	36	8	78 101 141 195 282 733 737 
103	TAYSEM	20	2	194 203 221 308 482 566 626 709 715 1475 
104	TAYD	15	12	73 103 123 228 245 249 250 309 632 638 707 782 848 889 905 932 956 962 969 988 1072 1074 1105 1109 
105	TH110	64	6	39 103 120 121 183 219 263 296 419 488 596 597 615 617 622 670 677 691 752 1113 1178 1200 1250 1301 1344 
106	PK336	83	5	29 1207 1401 1540 
107	BYC127	29	9	107 238 383 429 560 734 747 765 832 1418 
108	PK337	34	1	639 1114 
109	TH110	84	7	111 116 240 294 337 411 490 528 539 631 649 707 768 770 1081 1148 1184 1247 1277 1380 1388 1439 1472 1552 1585 
110	TH104	85	1	113 214 264 336 398 431 436 544 659 694 703 900 1064 1088 1116 1166 1211 
111	DAL119	86	3	119 132 141 194 229 230 414 435 555 568 569 589 631 678 720 793 1056 1087 1135 1141 1143 1325 1368 1370 1419 1451 1490 1518 
112	TAYG	87	12	122 
113	TAYE	14	5	123 257 318 360 475 1118 
114	CARP21	88	17	123 185 293 497 
115	DAL119	89	1	60 128 240 432 593 624 638 686 749 907 938 1011 1070 1103 1334 1363 1463 1588 1589 
116	DAL119	87	10	101 129 195 224 229 240 471 563 570 612 625 631 723 726 865 948 1394 
117	PK338	90	2	33 92 94 130 154 155 158 159 162 168 207 218 231 232 241 242 243 244 285 292 294 297 299 307 343 345 351 354 374 431 458 464 491 524 525 530 534 578 587 614 627 633 634 642 645 649 650 651 652 655 699 713 728 740 754 767 785 815 850 858 868 875 894 901 911 928 977 998 999 1001 1002 1007 1014 1016 1023 1027 1055 1066 1067 1119 1120 1124 1140 1158 1164 1366 1424 
118	TAYE	91	9	132 148 221 308 352 704 1025 
119	TAYG	92	1	67 133 161 456 478 528 531 1086 
120	PK25	43	10	126 136 286 476 580 1133 
121	DAL119	25	11	138 184 371 391 476 477 503 601 701 702 1139 1192 1263 1421 
122	TAYG	93	2	143 147 457 460 508 1362 1473 1514 1522 1546 
123	CARP21	94	15	144 185 293 469 497 
124	PK338	95	13	105 148 299 368 492 650 655 729 1163 1587 
125	PK25	96	3	148 178 210 258 290 310 362 455 516 613 624 1273 1352 1360 
126	TAYD	97	10	77 93 125 149 179 208 259 276 283 326 363 429 442 516 519 541 671 701 725 760 1149 1201 1402 1403 1495 
127	TAYD	98	7	151 155 231 232 241 242 250 291 347 374 428 524 535 576 652 736 751 1041 1065 1093 1163 1172 1215 1233 1382 1442 1477 1499 1529 
128	CARP21	4	1	27 156 403 411 482 540 573 574 688 700 1063 1158 1212 
129	PK278	99	9	159 162 307 650 729 767 1140 
130	PK278	100	7	164 258 264 270 288 452 745 1087 1168 1385 1426 
131	CARP21	88	3	89 144 199 293 300 357 487 489 518 636 646 744 882 1006 1331 
132	CARP21	101	8	165 199 216 444 487 489 497 538 580 656 719 777 908 1331 
133	TAYD	92	16	165 196 490 500 575 729 827 835 837 845 872 881 898 917 978 986 1022 1066 1357 
134	TH110	13	10	172 235 343 383 415 416 433 583 688 719 730 756 797 1102 1298 1397 1434 1481 1497 1511 1513 1545 
135	PK278	72	5	1 174 222 236 331 427 470 493 578 582 715 740 1059 1161 
136	PK278	102	6	174 222 236 331 427 470 493 578 715 740 977 1059 1161 
137	PK338	34	9	22 176 287 311 332 368 445 490 597 687 766 1376 1455 
138	DAL300	65	14	142 160 187 355 435 443 606 750 1114 
139	CARP21	103	9	110 192 303 339 548 570 574 585 935 1159 1289 1357 1387 
140	BYC127	104	2	192 202 229 313 325 339 387 410 418 512 515 532 570 629 698 708 720 732 743 753 762 773 784 803 809 820 909 924 1176 
141	CARP21	105	10	27 192 269 596 635 710 722 843 1018 1159 1177 1532 1579 
142	DAL119	47	8	194 217 237 306 308 309 328 400 457 459 485 525 559 645 738 924 1231 1320 
143	TAYD	92	9	185 198 237 333 338 379 461 493 545 581 626 656 699 700 716 775 788 791 799 811 825 874 876 964 1060 1075 
144	PK25	106	1	202 248 388 410 416 514 559 734 884 891 1003 1061 1095 1121 1164 1173 1218 1323 1335 1340 1359 1361 1501 1507 1521 1562 1600 
145	BYC127	94	17	204 720 726 1026 1559 
146	TAYC	107	1	209 332 728 1119 1487 1516 1530 1560 
147	TH104	85	3	214 331 374 431 751 1064 1515 1538 
148	TH104	108	7	219 483 697 759 
149	TH104	109	4	219 351 467 550 844 1451 1504 
150	PK338	110	3	16 110 115 162 164 165 220 226 235 255 270 279 295 346 378 380 415 422 466 484 504 524 542 588 611 647 648 693 705 723 769 775 886 951 974 980 985 1002 1032 1046 1049 1078 1099 1116 1134 1138 1177 1211 1224 1304 1313 1342 1344 1390 1434 1456 1492 1534 1551 1553 1597 
151	TAYD	111	1	2 146 222 229 230 251 329 375 465 492 507 536 636 645 646 651 715 898 914 921 929 947 959 965 967 977 998 999 1007 1014 1020 1023 1024 1026 1031 1045 1067 1078 1240 1254 1368 1389 1464 1470 1471 1496 
152	GOB	112	1	235 1054 1124 1203 1314 1452 1467 1572 
153	TAYSEM	113	4	24 115 412 566 903 1116 1156 
154	GOB	114	3	254 575 1544 1596 
155	TAYSEM	19	7	197 458 709 884 
156	TAYSEM	113	8	29 256 330 551 710 
157	PK336	115	3	260 396 539 603 768 1145 1148 1213 1247 
158	TH104	105	5	94 264 437 483 540 848 1116 
159	PK20	8	10	265 358 494 
160	DAL300	11	4	46 252 273 376 434 749 758 1169 1182 1229 1252 1310 1328 1453 1458 1460 
161	DAL300	62	8	132 145 181 274 284 355 543 660 694 1256 1354 1371 
162	TAYSEM	116	9	280 544 620 1088 1396 
163	TAYE	81	16	95 281 1112 1483 
164	PK25	117	9	15 93 135 293 408 567 1205 1279 
165	TH104	105	6	288 759 822 1118 1475 
166	BYC127	29	10	110 214 539 561 692 734 990 1112 1389 1425 
167	TAYD	118	4	27 301 307 640 652 829 885 886 902 926 943 982 985 990 996 1029 1037 1079 1115 1276 1447 1558 1568 1569 1571 1574 1575 1576 1582 1584 1591 1592 
168	GOB	97	8	127 303 1298 1302 
169	DAL119	119	7	79 101 247 306 367 424 457 478 563 565 618 625 689 702 922 1108 1147 1358 1412 1486 1489 1505 
170	PK180	120	1	68 103 121 136 147 159 167 200 212 223 292 295 323 326 343 344 354 390 491 532 564 650 738 739 752 764 784 800 815 852 855 858 876 880 928 939 942 957 968 996 1010 1034 1041 1049 1083 1137 
171	PK180	121	2	35 41 102 120 127 173 183 189 190 198 234 251 268 296 377 386 417 454 483 527 549 573 622 624 638 686 725 763 781 1101 1126 1163 1407 
172	TAYE	75	10	321 1114 1141 1167 1561 
173	EHLEC	44	12	85 349 479 517 520 571 584 623 1094 1157 1431 
174	TAYE	122	2	85 349 479 517 520 571 584 623 1094 1157 1431 
175	GOB	123	4	330 464 1290 1298 
176	PK20	48	1	11 104 164 166 186 233 288 298 324 340 391 453 506 513 523 579 586 587 619 632 633 640 647 654 670 711 717 727 735 774 813 825 827 828 839 842 849 851 856 860 861 864 869 874 888 903 906 915 916 925 934 940 956 958 960 962 963 966 979 985 987 1001 1004 1005 1009 1012 1013 1015 1017 1022 1033 1038 1042 1043 1047 1050 1058 1060 1074 1087 1110 1132 1417 1449 1538 
177	PK20	7	2	104 164 166 186 233 288 298 324 340 391 453 506 513 523 579 582 586 632 640 647 654 670 711 717 735 774 813 825 827 828 839 842 849 851 856 860 861 863 864 869 874 880 888 903 906 915 916 925 940 956 958 960 962 963 966 979 985 987 1004 1009 1012 1013 1015 1017 1022 1038 1042 1043 1047 1050 1058 1060 1087 1110 1132 1417 1449 1479 1538 
178	TAYE	124	17	332 568 728 1024 
179	PK338	110	15	22 333 336 445 1295 1454 
180	TAYC	107	4	337 966 1049 
181	TAYE	125	3	198 586 638 679 701 748 1199 1263 1421 
182	TH121	55	3	61 342 900 1413 
183	BYC127	126	3	137 343 451 547 805 824 831 834 856 869 873 922 927 929 933 938 959 961 989 995 998 1068 
184	TAYC	127	2	48 347 405 473 604 607 609 693 
185	PK25	2	6	350 388 487 504 583 713 779 806 853 888 1037 
186	CARP21	101	16	357 469 497 538 1218 
187	PK338	128	14	154 218 259 359 405 426 451 465 497 1365 
188	PK25	8	8	47 188 245 356 511 513 1138 1237 1241 
189	DAL300	71	15	99 366 385 485 500 704 733 1100 
190	PK338	73	11	95 368 492 1064 1445 1454 1470 1474 1503 1533 
191	TAYE	119	13	25 28 373 630 1084 
192	DAL1	36	1	379 628 1319 1324 
193	BYC127	104	14	383 619 1115 1486 1526 1598 1599 
194	EHLEC	1	9	385 414 420 684 727 735 761 880 909 946 952 1100 1129 1135 1323 
195	GOB	129	9	386 829 1208 1583 
196	DAL1	11	2	388 493 733 1249 
197	CARP21	38	4	186 389 454 536 572 598 643 676 715 910 1095 1158 1225 1385 1535 
198	DAL2	113	3	398 598 
199	TAYC	130	3	90 401 441 500 561 1191 1330 1437 
200	DAL300	79	12	405 589 630 663 1063 1422 1427 1443 1494 1500 
201	TAYE	118	14	303 422 427 584 648 
202	TH104	108	2	436 567 814 844 917 953 1018 1036 1351 1504 1557 
203	TH104	131	8	437 766 846 1291 
204	GOB	132	2	80 438 826 1033 1100 1208 1327 1338 1411 
205	ROSTUD	133	1	438 1097 1105 
206	CARP15	116	2	331 439 1420 
207	TAYE	124	4	315 372 534 610 680 1122 1244 1304 1457 
208	DAL119	76	16	36 45 99 407 447 478 515 555 568 569 733 753 1134 1212 
209	DAL300	98	9	250 367 413 448 608 1167 1303 1364 1397 1462 1483 
210	EHLEC	134	15	40 239 472 1444 
211	DAL300	135	1	192 472 525 576 581 588 620 641 737 901 941 975 983 1057 1068 1081 1136 1186 
212	PK338	136	6	344 523 773 784 788 799 811 812 846 847 855 857 867 871 873 881 886 895 898 899 907 916 929 939 942 947 957 958 959 961 968 969 980 987 995 1003 1020 1021 1022 1034 1038 1045 1046 1050 1052 1054 1058 
213	GOB	137	5	488 717 849 889 
214	CARP15	138	1	489 709 988 
215	PK336	52	4	20 44 47 320 386 1080 1148 1198 
216	GOB	83	10	510 751 
217	EHLEC	139	11	176 223 357 446 511 526 803 1025 1056 1074 1100 1129 
218	CARP21	94	6	362 417 518 589 656 659 836 902 919 925 971 997 1057 1171 1570 
219	TAYD	124	14	243 651 653 693 695 729 740 866 955 971 1122 1197 1254 1274 1296 1378 1423 1465 1487 1529 1554 1556 
220	ROSTUD	140	2	537 545 546 
221	PK25	88	12	538 
222	PK25	96	5	444 503 639 813 937 1069 1106 1128 1180 1245 1246 1570 
223	TH104	67	9	91 558 673 
224	BYC127	141	12	13 172 244 319 565 683 1152 1244 1442 
225	PK278	102	4	107 111 131 201 238 269 356 425 567 632 665 742 834 893 900 1087 1154 1206 1214 1251 1254 1315 1382 1440 1484 
226	PK20	8	9	23 54 364 506 573 1188 1241 1264 
227	GOB	112	11	575 1411 
228	CARP21	88	11	613 719 789 806 834 900 944 945 988 1539 1541 1600 
229	TAYG	75	8	131 696 
230	PK25	8	11	135 402 473 737 1432 1435 
231	TAYG	38	9	661 1177 1310 
232	TH251	76	2	661 664 777 
233	GOB	142	6	254 1338 1577 1583 
234	TAYG	79	14	663 
235	TAYG	98	15	666 
236	EHI	143	5	261 395 496 657 690 708 782 1139 1216 1309 
237	TH104	11	10	700 1289 1326 
238	PK20	144	12	764 
239	PK336	40	1	771 773 775 776 778 779 781 782 783 785 787 788 789 792 793 796 799 803 804 806 807 808 809 810 811 812 814 816 822 824 826 830 831 832 834 836 837 840 845 846 847 848 850 854 857 862 867 870 871 872 
240	DAL110	145	1	948 953 955 990 994 
241	TAYD	146	3	17 125 419 444 585 650 710 779 821 823 826 836 841 857 880 891 901 911 915 923 934 942 947 965 981 1001 1004 1005 1008 1012 1023 1025 1028 1040 1045 1063 1126 1171 1578 
242	DAL119	147	13	100 762 780 839 926 943 945 953 962 978 1058 1130 1242 1488 1590 
243	TH110	148	8	5 28 93 116 133 214 252 304 394 449 496 629 665 757 781 810 816 918 966 1068 1113 1160 1280 1288 1367 1392 1541 
244	PK180	120	9	722 801 808 863 1044 1054 1055 
245	TAYSEM	138	6	267 724 804 1194 1258 1428 
246	TH104	11	11	822 
247	DAL300	149	16	286 352 529 612 840 944 1082 1162 1166 
248	BYC127	10	4	426 795 798 883 895 896 920 935 948 957 980 993 1011 1034 1038 1043 1052 1054 1083 
249	TAYD	147	15	149 250 266 328 360 521 538 555 569 630 664 757 830 919 984 1011 1090 1097 1112 1155 1186 
250	EHLEC	150	4	929 934 977 992 998 999 1001 1003 1008 1021 1023 1028 1033 1035 1039 1040 1050 1055 1077 
251	TH110	148	14	52 163 463 496 542 605 608 813 934 937 1028 1073 1094 1121 1324 
252	PK25	41	7	11 444 454 917 937 950 1069 1106 1180 1246 1581 
253	BYC127	38	13	156 868 974 1306 1391 1443 
254	PK180	9	6	56 64 399 522 590 662 1098 1189 1286 1384 1438 
255	TH110	148	12	10 117 120 133 160 163 211 496 499 508 1090 1106 1107 1151 1160 1175 1415 1449 
256	TH110	151	15	2 34 47 322 372 561 609 683 684 692 1084 1152 1339 1348 1543 
257	TAYE	152	15	242 347 604 1117 1146 
258	DAL300	149	10	66 76 255 660 668 684 748 1108 1150 1400 
259	TAYG	153	16	397 
260	DAL2	153	2	430 755 1210 
261	PK20	154	11	35 486 553 
262	BYC127	151	16	595 667 1183 1199 1232 1432 
263	DAL2	12	4	
264	DAL300	149	11	69 99 274 352 420 443 619 1132 1354 1405 
265	TAYG	149	6	402 1199 1209 1267 
266	PK336	113	6	1111 
267	TAYE	124	6	328 688 1239 1251 1285 1320 1418 1445 1524 
268	TAYSEM	71	10	330 
269	CARP13	141	1	1122 1281 
270	GOB	155	7	721 1411 1544 1577 1596 
271	TAYG	156	7	89 730 1193 1391 
272	TAYG	151	10	663 1144 
273	TAYG	153	11	765 1204 1267 
274	DAL2	40	5	191 
275	TH224	38	1	380 
276	TH224	147	2	1118 1236 
277	PK338	157	16	20 336 
278	DAL1	34	3	1249 1265 
279	TAYG	88	13	
280	DAL2	116	6	1355 
